event_id,moves_uci
33552,b2b3 d7d5 c1b2 g8f6 e2e3 c7c6 f2f4 c8g4 g1f3 b8d7 f1e2 g4f3 e2f3 e7e6 e1g1 f8d6 c2c4 a7a5 c4d5 e6d5 b1c3 e8g8 d1c2 d7c5 a1e1 f8e8 c3e2 c5a6 e2d4 a6b4 c2b1 f6e4 e1e2 d8d7 g2g3 d6f8 a2a3 b4a6 d2d3 e4f6 e3e4 d5e4 d3e4 f8c5 f1d1 a8d8 g1g2 a6c7 e2e1 d7c8 d4f5 d8d1 e1d1 e8d8 b2f6 g7f6 f3h5 d8d1 b1d1 c7e6 a3a4 g8f8 d1d3 c8d8 d3c2 c5b4 f5h6 d8d2 c2d2 b4d2 h5f7 e6c5 f7c4 c5e4 h6f5 d2b4 f5d4 e4d6 c4d3 h7h6 g2f3 b4c3 d4e2 c3d2 f3g4 b7b5 e2d4 b5a4 b3a4 d2e3 d4c6 e3b6 g4h5 f8g7 c6e7 b6g1 h2h3 g1h2 h5g4 h2g1 g4f3 g1c5 e7d5 d6c8 d5e3 c8d6 g3g4 g7f7 d3c4 f7g7 c4d5 g7g6 e3f1 c5b6 f1g3 b6c5 f4f5 g6g5 g3e2 h6h5 e2f4 h5g4 h3g4 g5h6 f4h5 c5d4 h5f4 d4c5 f4e6 c5g1 f3e2 d6f7 e6f4 f7e5
33553,e2e4 c7c5 g1f3 e7e6 b2b3 b7b6 c1b2 c8b7 d1e2 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 e1c1 d8c7 g2g4 b8c6 d4c6 c7c6 c3d5 f6d7 f1g2 e8c8 d5e3 c6c7 g4g5 c8b8 h2h4
33554,c2c4 c7c6 g2g3 d7d5 f1g2 g8f6 g1f3 c8f5 c4d5 c6d5 d1b3 d8b6 b3b6 a7b6 b1c3 e7e6 d2d3 f8e7 e1g1 e8g8 c3b5 b8c6 c1e3 f6d7 a2a3 f8c8 b2b4 f5g4 f1c1 g8f8 g1f1 f8e8 f3d4 e6e5 d4f3 h7h6 e3d2 g4e6 d2c3 f7f6 c3b2 e8f7 f3d2 f6f5 e2e4 d7f6 e4d5 e6d5 d2c4 d5c4 c1c4 f7e6 a1e1 f6d7 f2f4
33555,e2e4 e7e6 d2d4 d7d5 b1c3 g8f6 e4e5 f6d7 f2f4 c7c5 g1f3 b8c6 c1e3 f8e7 c3e2 e8g8 c2c3 c5d4 e2d4 d7c5 g2g3 c5e4 f1d3 f7f5 e5f6 e4f6 d1c2 h7h6 e1c1 c8d7 c1b1 a8c8 c2g2 c6d4 e3d4 e7d6 h1e1 b7b5 f3e5 d6e5 e1e5 d8e8 d1e1 e8f7 g3g4 f6e4 e5e4 d5e4 g2e4 f8d8 e4h7 g8f8 f4f5 e6f5 h7h8 f7g8 d4g7 f8f7 h8h6 c8c6 h6h4 c6e6 e1e6 f7e6 g4f5 e6f7 h4f6 f7e8 d3e2 d7f5 b1c1 g8f7 e2b5 f5d7 f6e5 f7e7 e5h5 e7f7 h5e5 f7e7 e5h5 e7f7 h5h8 e8e7 h8h4 e7e8 b5e2 d7f5 g7f6 d8c8 e2b5 e8f8 h4h6
33556,e2e4 g8f6 e4e5 f6d5 b1c3 d5c3 b2c3 d7d6 f2f4 e7e6 g1f3 b7b6 d2d4 f8e7 f1d3 g7g6 e1g1 d6d5 c3c4 d5c4 d3c4 c8b7 c1e3 b8c6 d1e2 c6b4 a1d1 b7d5 c2c3 d5c4 e2c4 d8d5 c4e2 b4c6 c3c4 d5a5 d4d5 c6b4 d5d6 e7f8 d6d7 e8d8 f3g5
33557,d2d4 g8f6 c2c4 e7e6 b1c3 f8b4 a2a3 b4c3 b2c3 b7b6 e2e3 c8b7 g1e2 d7d6 f2f3 d6d5 c4d5 e6d5 e2g3 e8g8 f1d3 f8e8 e1g1 b8d7 c3c4 c7c6 g3f5 g7g6 f5d6 d8c7 d6e8 a8e8 e3e4 d5e4 f3e4 c7d6 c1b2 f6e4 d3e4 e8e4 f1e1 d7f6 d1f3 d6e6 e1e4 f6e4 f3f4 f7f5 d4d5 c6d5 f4b8 e6c8 b8e5 g8f7 e5g7 f7e6 c4d5 e6d5 a1c1 e4c5 b2d4 d5c6 g7e7 c6b5 a3a4 b5b4 d4c5 b6c5 c1b1 b4c3 b1b7
33558,f2f4 c7c5 g1f3 g7g6 g2g3 f8g7 f1g2 b8c6 e1g1 d7d5 d2d3 g8f6 b1c3 d5d4 c3e4 f6e4 d3e4 b7b6 e4e5 d8c7 e2e3 c8a6 f1f2 e8g8 e3d4 c5d4 b2b3 a8d8 c1b2 f7f6 f2d2 f6e5 f4e5 g7h6 d2d4 h6e3 g1h1 c6d4 f3d4 a6b7 d1g4 b7g2 h1g2 c7b7 g2h3 e3d4 b2d4 f8f5
33559,e2e4 g7g6 d2d4 f8g7 b1c3 d7d6 f1c4 c7c6 g1f3 h7h6 h2h3 b7b5 c4d3 a7a6 a2a3 d8c7 c1e3 c8b7 e1g1 b8d7 c3e2 c6c5 c2c3 c5c4 d3c2 e7e6 e2g3 g8e7 d1d2 e6e5 a1d1 e8c8 a3a4 e5d4 f3d4 g7d4 e3d4 h8h7 a4b5 a6b5 d1a1 c7c6 b2b3 d7e5 f1d1 c4b3 c2b3 e5c4 b3c4 c6c4 f2f3 e7c6 g3f1 c4e6 f1e3 f7f5 d4b6 d8d7 e4f5 g6f5 d2d3 f5f4 e3f5 c6e5 f5d6 c8b8 b6a7 b8c7 d6b5 c7d8 d3h7 e5f3 g2f3 e6h3 d1d7
33560,d2d4 g8f6 c2c4 g7g6 b1c3 f8g7 g2g3 e8g8 f1g2 c7c6 e2e4 d7d6 g1f3 c8g4 e1g1 b8d7 c1e3 e7e5 d4d5 d8e7 d1b3 g4f3 g2f3 d7c5 b3a3 a7a5 f1d1 f6d7 d1d2 f7f5 e4f5 g6f5 d5c6 e5e4 c3d5 e7f7 c6d7 e4f3 e3c5 d6c5 a3c5 g8h8 d5f4 a8d8 c5d5
33561,d2d4 g8f6 g1f3 d7d5 c1g5 b8d7 b1d2 h7h6 g5h4 e7e6 e2e3 c7c5 c2c3 f8d6 f1d3 d8c7 e1g1 c5c4 d3c2 b7b5 e3e4 d5e4 d2e4 f6e4 c2e4 a8b8 d1e2 e8g8 a1e1 f7f5 e4b1 d7b6 h2h3 g7g5 h4g3 d6g3 f2g3 c7g3 f3e5 f8f6 f1f3 g3h4 g1h2 c8b7 e5g4 f6g6 f3e3
33562,d2d4 d7d5 c2c4 c7c6 e2e3 g8f6 b1c3 e7e6 g1f3 b8d7 d1c2 b7b6 f1d3 c8b7 e1g1 d5c4 d3c4 c6c5 f1d1 f8e7 d4d5 e6d5 c3d5 f6d5 c4d5 b7d5 d1d5 d8c7 e3e4 e8g8 c1g5 e7g5 f3g5 h7h6 a1d1 d7e5 g5f3 e5f3 g2f3 a8d8 c2a4 d8d5 d1d5 c7f4 a4b3 f8e8 b3e3 f4f6 e3b3 f6h4 d5d6 h4f4 d6d7 e8e6 d7a7 e6d6 a7a8 g8h7 b3e3 f4f6 g1g2 f6b2 f3f4 d6g6 g2f3 b2b1 e3b3 b1h1 f3e3 g6g1 b3f7 g1e1 e3d2 h1e4 f7g8 h7g6 f4f5 g6h5 g8f7 h5h4 a8a4 e1e2 d2d1 e4a4 d1e2 a4c2 e2f3 c2d3 f3f4 d3d4 f4f3 d4g4 f3e3 h4h3 f7c7 g4d4 e3f3 d4c3 f3e2 c3c2 e2e3 c2c3 e3e2 c3b2 e2f3 b2a3 f3e4 a3a4 e4f3 a4g4 f3e3 h3g2 c7c6 g2h2 c6b6 g4d4 e3f3 d4d5 f3e2 d5e5 e2d2 e5d5 d2e3 d5e5 e3d2 h2g2 b6e6 e5d4 d2e2 d4f2 e2d3 f2d4 d3e2 h6h5 e6c6 g2g1 a2a4 d4f2 e2d1 f2d4 d1e2 d4e5 e2d2 h5h4 a4a5 e5d4 d2e2 d4b2 e2d1 b2a1 d1e2 a1a2 e2d1 a2a5 c6g6 g1f2 g6g7 a5a4 d1d2 a4f4 d2d1 f4f3 d1d2 f3f5
33563,e2e4 c7c5 g1f3 d7d6 d2d4 c5d4 f3d4 g8f6 b1c3 a7a6 c1e3 e7e5 d4b3 c8e6 f2f3 b8d7 d1d2 h7h5 e1c1 f8e7 c1b1 a8c8 h2h3 b7b5 d2f2 d8c7 f1d3 b5b4 c3d5 e6d5 e4d5 c8a8 d3e4 a6a5 g2g4 a5a4 b3c1 a4a3 b2b3 a8b8 c1d3 d7b6 e3b6 b8b6 f2d2 c7b8 g4g5 f6d7 h3h4 b6b5 h1f1 d7b6 d3e1 b6a8 e1g2 b5c5 g2e3 g7g6 e3c4 e8g8 f3f4 e5f4 d2f4 b8c7 f1f3 a8b6 c4b6 c7b6 d1f1 c5c7 f4d2 b6c5 d2f2 c5f2 f1f2 g8g7 c2c4 b4c3 b1c2 f7f5 g5f6 f8f6 f3f6 e7f6 f2g2 g6g5 h4g5 f6d4 g5g6 h5h4 g2g4 d4f6 e4f5 c7e7 g4e4 e7e4 f5e4 h4h3 b3b4 g7f8 c2b3 h3h2 e4h1 f8e7 b3c2 e7d8 c2d3 d8c7 h1g2
33564,e2e4 c7c5 g1f3 e7e6 d2d4 c5d4 f3d4 b8c6 b1c3 d8c7 f1e2 a7a6 e1g1 g8f6 c1e3 f8b4 c3a4 e8g8 c2c4 b4d6 g2g3 f6e4 e2f3 e4f6 c4c5 d6e7 a1c1 c6d4 e3d4 e6e5 d4e5 c7e5 f1e1 e5g5 h2h4 g5f5 e1e7 a8b8 a4b6 d7d6 c5d6 c8e6 f3b7 f6g4 d1d4 g4e5 f2f4 f5g4 d4e3 e5g6 b7a6 b8b6 a6e2 g4h3 e2f1 h3g4 f1e2 g4h3 e2f1 h3g4 f1e2 g4h3
33565,e2e4 d7d6 d2d4 g8f6 b1c3 e7e5 g1f3 b8d7 f1c4 f8e7 e1g1 e8g8 f1e1 c7c6 a2a4 b7b6 c1g5 a7a6 d4d5 c6d5 c4d5 f6d5 d1d5 a8b8 g5e7 d8e7 a1d1 f8e8 d5d6 e7d6 d1d6 f7f6 f3d2 d7c5 b2b4 c5e6 d2b3 g8f7 c3d5 b6b5 a4b5 a6b5 e1a1 b8b7 b3c5 e6c5 b4c5 b5b4 c5c6 b7b5 d5c7
33566,d2d4 d7d5 c2c4 c7c6 b1c3 d5c4 e2e4 b7b5 a2a4 e7e5 g1f3 e5d4 d1d4 d8d4 f3d4 b5b4 c3d1 c8a6 d1e3 g8f6 f2f3 f8c5 d4c2 b4b3 c2a3 c4c3 e3c4 c3c2 c4d2 c5b4 a3c4 e8g8 e1f2 f8d8 d2b3 d8d1 c4d2 b8d7 h1g1 b4c5 b3c5 d7c5 f1a6 c5a6 g1f1 f6h5 g2g3 f7f5 f2e2 d1f1 e2f1 a6c5 a1a3 a8d8 f1e2 f5e4 f3e4 h5f6 a3c3 c5e6 d2f3 f6e4 c3c2 e4c5 c1e3 c5a4 c2c6 d8e8 b2b4 a4b6 e2f2 b6d5 e3a7 d5b4 c6c3
33567,e2e4 d7d6 d2d4 g8f6 b1c3 g7g6 f2f4 f8g7 g1f3 e8g8 f1d3 b8a6 e1g1 c7c5 d4d5 a6c7 d1e1 a7a6 a2a4 a8b8 a4a5 c8d7 h2h3 f8e8 e1h4 c7b5 c3b5 a6b5 c2c3 b8a8 f4f5 a8a5 a1a5 d8a5 f5g6 h7g6 f3g5 c5c4 d3c2 b5b4 c1e3 b4c3 e3d4 g8f8 b2c3 d7a4 c2b1 a5c7 g1h1 f8g8
33568,c2c4 g8f6 b1c3 g7g6 d2d4 f8g7 c1g5 c7c5 d4d5 d7d6 e2e3 e8g8 f1d3 d8a5 g1e2 b7b5 c4b5 a7a6 e1g1 b8d7 b5a6 c8a6 d3a6 a8a6 d1c2 f8b8 e3e4 d7e5 a1b1 a6b6 b2b3 a5a6 f1d1 h7h6 g5f4 f6d7 h2h3 b6b7 f4e3 c5c4 e3d4 e5d3 d4g7 g8g7 b3c4 b7b1 d1b1 a6c4 b1b8 d7b8 e2c1 d3c5 c2b2 b8d7 c1b3 c5d3 b2d2 d7f6 f2f3 f6h5 g1h2 g6g5 c3e2 d3e5 b3d4 e5g6 d2c2 c4a6 a2a4 h5f4 c2c6 a6d3 c6c3 g7f6 a4a5 g6e5 c3d3 f4d3 a5a6 e5d7 a6a7 d7b6 d4c6 e7e6 e2c3 b6a8 h2g1 h6h5 h3h4 g5h4 g1h2 d3f4 e4e5 f6f5 e5d6 e6d5 d6d7 f4e6 c3d5 f5g5 d7d8Q e6d8 c6d8 g5f5 h2h3 f5e5 d5c3 e5d4 c3e4 f7f5 e4g5 d4c5 h3h4 c5b6 h4h5 b6a7 h5g6 a7b8 g6f5 b8c8 d8f7 a8b6 g5e4 b6d5 g2g4 c8d7 e4f6
33569,e2e4 e7e6 d2d4 d7d5 b1c3 f8b4 e4e5 c7c5 c1d2 g8e7 a2a3 b4c3 d2c3 b8c6 g1f3 c5d4 c3d4 e7f5 c2c3 e8g8 f1d3 f5d4 c3d4 c8d7 e1g1 a8c8 a1c1 f7f6 e5f6 d8f6 d3b5 a7a6 b5c6 c8c6 d1d2 h7h6 f3e5 c6c1 f1c1 d7b5 b2b3 f6f4 d2e3 a6a5 e5g6 f4e3 f2e3 f8f6 g6e5 f6f8 h2h4 b5e2 e5g6 f8b8 g1f2 e2h5 g6e5 b8f8 f2g1 h5e2 g2g4 e2a6 g1g2 g8h7 h4h5 a6e2 e5g6 f8e8 g2g3 e2d3 g6e5 d3a6 c1c5 e8f8 e5g6 f8b8 c5a5 b8c8 a5c5 c8a8 a3a4 a8e8 b3b4 a6d3 g6e5 d3e4 c5c7 e8f8 c7b7 f8f1 a4a5 f1g1 g3f2 g1g2 f2e1 g2a2 b7b6 a2a3 a5a6 a3e3 e1d2 e3a3 b4b5 a3a2 d2c3 e4g2 b6b7 g2f1 c3b4 a2b2 b4c5 b2c2 c5d6 c2a2 e5g6 f1d3 g6f8 h7g8 f8e6 d3b5 b7b8 g8h7 e6f8
33570,d2d4 d7d5 c2c4 c7c6 b1c3 e7e6 e2e4 b8d7 c4d5 c6d5 e4d5 e6d5 c3d5 d8a5 d5c3 f8b4 c1d2 a7a6 g1f3 g8e7 f1d3 e8g8 e1g1 b7b5 f1e1 a5d8 d2g5 d7b6 a2a3 b4d6 g5e7 d6e7 d3e4 a8b8 f3e5 c8d7 d1h5 g7g6 h5f3 e7d6 e4d5 b6d5 c3d5 d6e5 d4e5 d7e6 d5f6 g8g7 e1e4 d8d2 e4h4 f8h8 b2b4 b8c8 h2h3 c8c3 f6e4 c3f3 e4d2 f3c3 h4d4 e6f5 d4d6 c3d3 d6d3 f5d3 a1c1 h8e8 c1c5 e8a8 d2b3 d3f5 c5c3 h7h5 c3e3 a8c8 g1h2 c8c6 b3d4 c6c7 d4f5 g6f5 e5e6 c7e7 e6f7 e7e3 f7f8Q g7f8 f2e3 f8g7 h2g3 g7g6 h3h4 g6f7 g3f4 f7f6 g2g3 f6g6 f4e5
33571,e2e4 c7c5 g1f3 g8f6 e4e5 f6d5 b1c3 e7e6 c3d5 e6d5 d2d4 b8c6 d4c5 f8c5 d1d5 d8b6 f1c4 c5f2 e1e2 e8g8 h1f1 f2c5 c2c3 d7d6 b2b4 c5b4 c3b4 c8e6 d5e4 d6d5 e4h4 d5c4 c1e3 b6d8 h4d8 f8d8 a2a3 d8d5 f1d1 a7a6 h2h3 a8d8 d1d2 d5d2 e3d2 d8d5 d2c3 d5d3 a1c1 b7b5 f3e1 d3d5 c1d1 g8f8 d1d5 e6d5 h3h4 f8e7 e2e3 e7e6 e1c2 d5g2 c2d4 c6d4 c3d4 e6f5 d4c3 g7g5 h4g5 f5g5 c3d2 g5f5 e3d4 h7h5 d2e1 f5g4 d4e3 h5h4
33572,d2d4 d7d5 g1f3 g8f6 c2c4 c7c6 b1c3 e7e6 c1g5 b8d7 e2e3 h7h6 g5h4 d8a5 f3d2 f8e7 f1d3 e8g8 e1g1 f8e8 a2a3 e6e5 h4f6 e7f6 c4d5 e5d4 d2b3 a5d8 e3d4 d7b6 d5c6 b7c6 c3e4 b6d5 d1f3 a8b8 e4c5 d8e7 a1c1 a7a5 b3a5 b8b2 a5c6 e7d6 c5e4 d6e6 e4f6 d5f6 d3c4 e6d6 c6e5 c8e6 c4e6 d6e6 c1c7 e6b6 c7c4 b6b5 c4c5 b5a4 e5c4 b2b3 f3f5 a4a6 f5c2 b3b7 h2h3 b7e7 c2c3 f6e4 c5a5 e4c3 a5a6 c3e2 g1h2 e2d4 c4e3 f7f5 a6a4 e7e4 a4a7 f5f4 e3d5 f4f3
33573,c2c4 e7e5 b1c3 f8b4 g1f3 b4c3 b2c3 b8c6 g2g3 d7d6 f1g2 g8e7 e1g1 e8g8 d2d4 f7f6 a1b1 b7b6 d1c2 d8e8 c4c5 b6c5 d4c5 d6d5 e2e4 e8f7 f3d2 d5d4 c3d4 c6d4 c2b2 c8a6 b2a3 a6f1 g2f1 g8h8 b1b7 e7c6 d2c4 f7h5 g1g2 h5d1 b7c7 d4c2 c4e3 d1d8
33574,d2d4 g8f6 c2c4 g7g6 b1c3 d7d5 c4d5 f6d5 c1d2 f8g7 e2e4 d5c3 d2c3 c7c5 d4d5 g7c3 b2c3 d8a5 d1d2 e8g8 h2h4 b8d7 h4h5 d7f6 f2f3 f6h5 g1e2 e7e5 d2h6 f7f5 e4f5 f8f5 g2g4 f5f3 g4h5 c8f5 h5g6 f5g6 f1h3 g8h8 h3g4 f3f6 g4h5 a5c7 h5g6 c7d8
33575,e2e4 c7c5 b1c3 g7g6 g2g3 f8g7 f1g2 b8c6 d2d3 g8f6 c1e3 d7d6 h2h3 e8g8 d1d2 c8d7 e3h6 b7b5 h6g7 g8g7 g3g4 b5b4 c3d1 a8b8 g1e2 a7a5 e2g3 e7e5 e1g1 a5a4 d1e3 b4b3 a2b3 a4b3 c2c3 f6e8 f2f4 e8c7 f4f5 f7f6 h3h4 d7e8 f1f2 e8f7 a1f1 c7e8 f5g6 h7g6 g4g5 f7e6 e3f5 g6f5 e4f5 e6d7 g3h5 g7f7 g5g6 f7e7 d2h6 d6d5 g6g7 e8g7 h6g7 e7d6 c3c4 d7c8 g2d5 c6b4 g7g2 d6c7 h5g3 b4d5 g2d5 d8d5 c4d5 c7d6 g3e4 d6d5 f1c1 c8a6 e4c5 a6b5 c5e6 f8g8 g1h2 b5d3 f2d2 e5e4 e6f4 d5d4 c1d1 d4e3 f4d5 e3d4 d5f6 g8h8 h2g3 b8d8 f6g4 d8g8 d1a1 g8a8 a1d1 a8g8 f5f6 g8g6 f6f7 h8f8 d2f2 g6g7 f2f4 g7f7 d1d3 d4d3 g4e5 d3d2 f4f7 f8e8 f7f2 d2c1 e5g4 e4e3 g4e3 e8e3 g3g4 e3e4 g4g5 e4c4 h4h5 c4c2 f2f1 c1d2 h5h6 d2d3 f1f3 d3c4 h6h7 c2h2 g5g6 h2g2 g6f7 g2h2 f3f4 c4d3 f7g6 d3c2 f4f2 h2f2 h7h8Q c2b1 h8c3 f2b2 g6f5 b2f2 f5e5 b1a2 e5d4 f2c2 c3a5 a2b1 a5b4 b3b2 d4d3 c2c1
33576,e2e4 c7c5 d2d3 d7d5 b1d2 g7g6 g2g3 f8g7 f1g2 g8f6 g1f3 d5e4 d3e4 b8c6 e1g1 e8g8 f1e1 c8g4 h2h3 g4f3 d1f3 c6d4 f3d1 d8d7 e4e5 f6d5 d2e4 d4e6 e4g5 a8d8 d1d5 d7d5 g2d5 d8d5 g5e6 f7e6 c1f4 f8d8 h3h4 g8f7 g1g2 h7h6 e1e2 c5c4 a1e1 d5a5 e2e4 a5a2 e4c4 a2b2 e1e4 a7a5 c4c7 b7b5 c7a7 a5a4 c2c4 b2b4 f4e3 b4c4 e4c4 b5c4 a7a4 g7e5 a4c4 h6h5 c4a4 e5d6 a4c4 d8a8 c4e4 a8a2 e4c4 e6e5 g2f3 f7e6 f3e4 a2a6 e3c1 a6a5 c1e3 a5a2 e3b6 a2e2 b6e3 e2b2 c4a4 b2c2 e4d3 c2c7 d3e4 c7c6 e3a7 e6f7 a7e3 c6c3 e3d2 c3b3 d2e3 b3b5 a4c4 d6b4 c4c1 b4a3 c1c4 a3b2 c4a4 b2c3 a4c4 b5b3 c4a4 b3b2 a4c4 c3d4 c4a4 d4e3 e4e3 f7f6 a4a7 b2b6 e3e4 b6d6 a7b7 d6d4 e4e3 f6e6 b7b6 d4d6 b6b7 e6f6 b7a7 f6e6 e3e4 d6d4 e4e3 d4d7 a7a8 d7b7 a8g8 b7b3 e3e4 b3b4 e4e3 b4g4 g8h8 g4a4 h8g8 e6f5 g8f8 f5g4 f8g8 a4a6 e3e4 a6f6 g8g7 g4h3 e4e5 h3g2 g7e7 f6f2 e7g7 g2g3 g7g6 g3h4 e5e4 h4h3 e4e3 f2f7 e3e2 h5h4 g6g8 h3h2 g8g6 f7f4 g6g7 h4h3 g7g6 h2h1 g6h6 h3h2 h6g6 f4a4 e2f2 a4a2 f2f1 a2a1 f1f2 a1g1 g6h6 g1g2 f2f1 g2g7 h6f6 g7e7 f1f2 e7e5 f6f8 e5b5
33577,d2d4 g8f6 g1f3 g7g6 c1g5 f8g7 b1d2 e8g8 e2e4 d7d6 c2c3 c7c6 h2h3 d8c7 f1d3 e7e5 e1g1 b8d7 f1e1 f8e8 d1c2 h7h6 g5e3 b7b6 a2a4 a7a6 b2b4 a6a5 d4e5 d6e5 a1b1 a5b4 c3b4 c8b7 e1c1 e8c8 c2b3 d7f8 a4a5 b6a5 b4a5 b7a6 e3b6 c7e7 d3a6 a8a6 b3d3 a6a8 d2c4 f6e8 c1d1 e8c7 d3d6 e7e6 f3e5 c7b5 d6e6 f8e6 b1b3 e6f8 b3f3 c8e8 e5f7 e8e4 f7d6 e4e6 d6b5 c6b5 c4e3 g7e5 e3g4 e5g7 f3b3 h6h5 g4e3 e6e5 d1b1 e5e6 b3b5 f8d7 e3d5 a8e8 b6e3 g7e5 b5b7 e6d6 b1b5 e8a8 g2g3 a8a6 d5e7 g8f7 e7c8 d6d1 g1g2 f7e6 c8b6 d7f6 b6c4 f6d5 c4e5 e6e5 e3b6 a6a8 b7f7 e5e6 f7f3 g6g5 f3a3 a8a6 g2f3 e6d6 b6e3 d6c6 b5c5 c6d6 c5c8 d6d7 c8g8 d5e3 g8g7 d7d8 f2e3 d1d5 a3b3 d8c8 g7h7 a6f6 f3e4 d5a5 h7h5 a5a4 e4d3 g5g4 h5h4 f6d6 d3c3 d6c6 c3b2 c6g6 h4h8 c8c7 h3h4 g6f6 b3c3 c7d6 h4h5 f6f3 h5h6 a4a7 h6h7 f3f2 b2b3 a7b7 b3c4 b7c7 c4d4 c7d7 d4c4
33578,g1f3 d7d5 d2d4 g8f6 c2c4 c7c6 b1c3 a7a6 c4c5 c8f5 f3h4 f5g6 c1f4 b8d7 e2e3 e7e6 h2h3 f8e7 h4g6 h7g6 f1d3 f6h5 f4h2 f7f5 b2b4 h5f6 a2a4 g6g5 f2f3 d8c8 b4b5 e7d8 b5b6 d8e7 d1e2 e8f7 e3e4 g7g6 e1c1 c8g8 d1e1 a8e8 h2c7 f5f4 e2f2 f6h5 c3e2 e7f6 e4e5 f6d8 c7d6 d8e7 c1c2 e8f8 e2c1 g8g7 c1b3 h5g3 h1g1 e7d6 c5d6 f7g8 e1b1 g8h7 a4a5 f8c8 g1e1 h8d8 b3c5 d7c5 d4c5 g7f7 c2c3 g3f5 d3f5 f7f5 c3d4 h7g7 f2d2 d8h8 d2d3 h8h4 d3f5 g6f5 e1e2 c8h8 b1f1 g7f7 e2f2 f7e8 d4d3 e8f7 d3c3 f7e8 c3d3 e8f7 d3c3 f7e8 c3d3 e8f7 d3c3 f7e8 c3d3
33579,e2e4 c7c5 c2c4 b8c6 g1e2 e7e6 d2d4 c5d4 e2d4 g8f6 b1c3 f8b4 f2f3 e8g8 c1e3 d7d5 d4c6 b7c6 e4d5 e6d5 a2a3 b4c3 b2c3 f8e8 e1f2 c8e6 d1d4 d8a5 e3g5 c6c5 d4d2 d5c4 g5f6 g7f6 f1e2 a8d8 d2c2 a5c7 g2g3 c7e5 f3f4 e6f5 c2c1
33580,d2d4 d7d5 c2c4 e7e6 g1f3 g8f6 b1d2 a7a6 g2g3 c7c5 c4d5 e6d5 f1g2 b8c6 d4c5 f8c5 d2b3 c5a7 e1g1 e8g8 f3d4 c8g4 c1e3 f8e8 d4c6 b7c6 e3a7 a8a7 d1d4 a7b7 e2e3 a6a5 f1c1 g4d7 c1c2 f6e4 d4a4 b7b5 g2f1 b5b4 a4a5 d8a5 b3a5 e8a8 a5c6 d7c6 c2c6 b4b2 a2a4 e4f2 a4a5 f2g4 c6c3 h7h5 f1g2 a8b8 a5a6 b2b1 c3c1 b1c1 a1c1 b8a8 c1a1 a8a7 g2d5 g4e3 d5b7 e3c4 g1f2 c4d6 b7f3 g7g6 f2e3 d6b5 f3b7 b5d6 a1b1 d6e8 b1c1 e8d6 c1b1 d6e8 e3d4 e8c7 b1a1 g8g7 d4c5 c7a6 b7a6 a7c7 c5d4 c7c2 h2h3 c2g2 a1a3 g2h2 a6c8 h2c2 c8d7 c2d2 a3d3 d2e2 d7c8 e2c2 d3c3 c2e2 d4d3 e2e7 c8a6 e7d7 d3e3 d7d6 a6c4 d6c6 e3d2 c6d6 c3d3 d6c6 c4d5 c6f6 d2c3 f6d6 c3d4 d6d7 d3b3 d7d6 d4e5 d6a6 b3f3 a6a7 g3g4 h5g4 h3g4 a7e7 e5d6 e7a7 g4g5 g7f8 f3b3 a7a1 b3f3 a1a7 f3f2 f8g7 f2b2 a7a1 b2f2 a1a7 f2f1 g7f8 f1f7 a7f7 d5f7 f8f7 d6d7 f7f8 d7e6 f8g7 e6e7 g7g8 e7f6 g8h7 f6f7 h7h8 f7g6 h8g8 g6h6 g8h8 g5g6 h8g8 g6g7
33581,c2c4 e7e5 b1c3 g8f6 g2g3 d7d5 c4d5 f6d5 f1g2 d5b6 g1f3 b8c6 e1g1 f8e7 d2d3 e8g8 c1e3 c8e6 d1c1 d8d7 f1d1 f7f5 d3d4 e5e4 f3e5 c6e5 d4e5 d7c6 g3g4 a8d8 e3d4 h7h6 c1c2 b6d5 g4f5 e6f5 c2b3 g8h8 c3d5 c6d5 b3d5 d8d5 f2f3 e4f3 g2f3 d5b5 a1c1 c7c6 g1g2 f5e6 a2a3 e6b3 d1d3 b3d5 f3d5 b5d5 d4c3 d5d3 e2d3 h8g8 c1e1 e7h4 e1e4 h4e7 a3a4 f8d8 e4d4 g8f7 d4d8 e7d8 g2f3 f7e6 f3e4 a7a6 d3d4 d8h4 c3d2 h4f2 h2h3 f2h4 d2b4 h6h5 b4a5 h4e7 a5e1 e7d8 e1f2 d8g5 f2e1 g5c1 b2b3 g7g6 h3h4 g6g5 e1g3 g5h4 g3h4 c1d2 e4d3 d2b4 d3e4 b4a5 e4f4 a5d2 f4e4 d2b4 e4f4 c6c5 d4d5 e6d5 f4f5 b7b5 a4b5 a6b5 e5e6 d5d6 e6e7 d6d7 f5g6 c5c4 b3c4 b5c4 g6h5 b4e7 h4e1 d7c6 h5g4 c6b5 g4f3 e7b4 e1g3 c4c3 f3e2 c3c2 g3f4 b5c4 f4d2 b4c5 d2g5 c4c3 g5c1 c5d4 c1d2 c3b2 e2d3 d4g7 d3c4 b2b1 c4b3 g7b2 b3c4 b2c1 d2b4 c1h6 b4a3 h6f8
