event_id,white_elo,black_elo,result,num_moves,white_castled,black_castled,white_castle_side,black_castle_side,num_captures,termination,eco_code,opening_name,eco_family,total_half_moves,white_acl,black_acl,white_blunders,black_blunders,white_mistakes,black_mistakes,final_eval,max_white_advantage,max_black_advantage,game_sharpness,elo_gap,avg_elo,elo_bucket_white,elo_bucket_black,acl_gap,winner_binary,winner_multiclass,source,has_stockfish
34331,1558,1414,,30,,,,,,timeout,A22,English Opening: King's English Variation |  Two Knights Variation,A,61,,,,,,,,,,,144,1486.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34332,1544,1354,,37,,,,,,resignation,A21,English Opening: King's English Variation |  Reversed Sicilian,A,75,,,,,,,,,,,190,1449.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34333,1535,1447,,32,,,,,,resignation,A10,English Opening: Anglo-Dutch Defense,A,64,,,,,,,,,,,88,1491.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34334,1568,1469,,44,,,,,,checkmate,A01,Nimzo-Larsen Attack: Symmetrical Variation,A,88,,,,,,,,,,,99,1518.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34335,1583,1461,,20,,,,,,resignation,A10,English Opening: Anglo-Scandinavian Defense,A,40,,,,,,,,,,,122,1522.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34336,1571,1437,,30,,,,,,resignation,A13,English Opening: Agincourt Defense,A,61,,,,,,,,,,,134,1504.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34337,1565,1393,,7,,,,,,timeout,A21,English Opening: King's English Variation |  Reversed Sicilian,A,15,,,,,,,,,,,172,1479.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34338,1566,1317,,33,,,,,,resignation,A21,English Opening: King's English Variation |  Kramnik-Shirov Counterattack,A,66,,,,,,,,,,,249,1442.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34339,1558,1389,,41,,,,,,checkmate,A34,English Opening: Symmetrical Variation |  Normal Variation,A,83,,,,,,,,,,,169,1474.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34340,1547,1543,,33,,,,,,resignation,A01,Nimzo-Larsen Attack: Symmetrical Variation,A,66,,,,,,,,,,,4,1545.0,Advanced,Advanced,,1.0,2,lichess_csv,False
34341,1560,1531,,37,,,,,,checkmate,A10,English Opening,A,74,,,,,,,,,,,29,1546.0,Advanced,Advanced,,0.0,0,lichess_csv,False
34342,1562,1493,,70,,,,,,draw,A21,English Opening: King's English Variation |  Reversed Sicilian,A,141,,,,,,,,,,,69,1528.0,Advanced,Intermediate,,,1,lichess_csv,False
34343,1487,1107,,27,,,,,,checkmate,C00,French Defense: Normal Variation,C,54,,,,,,,,,,,380,1297.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34344,1248,1500,,61,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,122,,,,,,,,,,,-252,1374.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34345,1310,1304,,29,,,,,,timeout,B01,Scandinavian Defense,B,58,,,,,,,,,,,6,1307.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34346,1500,1202,,52,,,,,,draw,B07,Pirc Defense #4,B,105,,,,,,,,,,,298,1351.0,Advanced,Intermediate,,,1,lichess_csv,False
34347,1689,1432,,19,,,,,,resignation,C60,Ruy Lopez: Cozio Defense,C,38,,,,,,,,,,,257,1560.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34348,1528,1500,,34,,,,,,resignation,A00,Mieses Opening: Reversed Rat,A,68,,,,,,,,,,,28,1514.0,Advanced,Advanced,,0.0,0,lichess_csv,False
34349,1447,1389,,31,,,,,,resignation,C20,King's Pawn Game: Mengarini's Opening,C,63,,,,,,,,,,,58,1418.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34350,1278,1104,,29,,,,,,resignation,C55,Italian Game: Anti-Fried Liver Defense,C,59,,,,,,,,,,,174,1191.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34351,1403,1291,,36,,,,,,checkmate,C20,King's Pawn Game,C,72,,,,,,,,,,,112,1347.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34352,1387,1562,,26,,,,,,checkmate,B00,Owen Defense,B,53,,,,,,,,,,,-175,1474.0,Intermediate,Advanced,,1.0,2,lichess_csv,False
34353,1344,1388,,7,,,,,,draw,A43,Benoni Defense: Benoni Gambit Accepted,A,14,,,,,,,,,,,-44,1366.0,Intermediate,Intermediate,,,1,lichess_csv,False
34354,1412,1399,,9,,,,,,checkmate,C55,Italian Game: Anti-Fried Liver Defense,C,19,,,,,,,,,,,13,1406.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34355,1403,1387,,58,,,,,,checkmate,C20,English Opening: The Whale,C,116,,,,,,,,,,,16,1395.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34356,1321,1401,,24,,,,,,resignation,C46,Three Knights Opening,C,49,,,,,,,,,,,-80,1361.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34357,1368,1391,,57,,,,,,resignation,D01,Queen's Pawn Game: Chigorin Variation,D,114,,,,,,,,,,,-23,1380.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34358,1404,1346,,28,,,,,,resignation,B10,Caro-Kann Defense,B,57,,,,,,,,,,,58,1375.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34359,1408,1652,,18,,,,,,resignation,B06,Modern Defense,B,36,,,,,,,,,,,-244,1530.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34360,1488,1417,,9,,,,,,resignation,D10,Slav Defense #3,D,19,,,,,,,,,,,71,1452.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34361,1404,1476,,50,,,,,,resignation,B01,Scandinavian Defense,B,101,,,,,,,,,,,-72,1440.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34362,1331,1270,,29,,,,,,resignation,C26,Vienna Game: Falkbeer Variation,C,58,,,,,,,,,,,61,1300.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34363,1447,1413,,47,,,,,,checkmate,C37,King's Gambit Accepted |  Rosentreter Gambit,C,95,,,,,,,,,,,34,1430.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34364,1506,1422,,35,,,,,,checkmate,C40,Gunderam Defense,C,71,,,,,,,,,,,84,1464.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34365,1451,1409,,59,,,,,,checkmate,C55,Italian Game: Anti-Fried Liver Defense,C,118,,,,,,,,,,,42,1430.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34366,1465,1396,,26,,,,,,checkmate,C40,King's Knight Opening,C,52,,,,,,,,,,,69,1430.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34367,1198,1413,,11,,,,,,checkmate,D00,Queen's Pawn Game: Levitsky Attack,D,23,,,,,,,,,,,-215,1306.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34368,1425,1387,,36,,,,,,checkmate,C20,King's Pawn Game: Wayward Queen Attack |  Kiddie Countergambit,C,72,,,,,,,,,,,38,1406.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34369,1435,1481,,31,,,,,,resignation,C00,French Defense: Steinitz Attack,C,62,,,,,,,,,,,-46,1458.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34370,1424,1425,,51,,,,,,resignation,B20,Sicilian Defense,B,103,,,,,,,,,,,-1,1424.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34371,1432,1513,,56,,,,,,resignation,C20,King's Pawn Game: Wayward Queen Attack,C,112,,,,,,,,,,,-81,1472.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34372,1336,1424,,40,,,,,,resignation,C55,Italian Game: Anti-Fried Liver Defense,C,80,,,,,,,,,,,-88,1380.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34373,1444,1412,,13,,,,,,resignation,C45,Scotch Game: Malaniuk Variation,C,26,,,,,,,,,,,32,1428.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34374,1570,1419,,30,,,,,,resignation,C26,Vienna Game: Falkbeer Variation,C,61,,,,,,,,,,,151,1494.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34375,1511,1416,,46,,,,,,draw,C55,Italian Game: Anti-Fried Liver Defense,C,93,,,,,,,,,,,95,1464.0,Advanced,Intermediate,,,1,lichess_csv,False
34376,1521,1401,,9,,,,,,checkmate,C44,King's Knight Opening: Normal Variation,C,18,,,,,,,,,,,120,1461.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34377,1377,1402,,19,,,,,,draw,D00,Queen's Pawn Game #3,D,39,,,,,,,,,,,-25,1390.0,Intermediate,Intermediate,,,1,lichess_csv,False
34378,1437,1389,,11,,,,,,resignation,D31,Semi-Slav Defense: Accelerated Move Order,D,22,,,,,,,,,,,48,1413.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34379,1427,1399,,1,,,,,,timeout,C40,King's Knight Opening,C,3,,,,,,,,,,,28,1413.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34380,1404,1631,,22,,,,,,resignation,B06,Modern Defense,B,44,,,,,,,,,,,-227,1518.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34381,1610,1388,,38,,,,,,resignation,C36,King's Gambit Accepted: Modern Defense #2,C,76,,,,,,,,,,,222,1499.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34382,1393,1589,,36,,,,,,checkmate,C20,King's Pawn Game: Wayward Queen Attack,C,72,,,,,,,,,,,-196,1491.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34383,1389,1788,,26,,,,,,checkmate,B20,Sicilian Defense,B,52,,,,,,,,,,,-399,1588.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34384,1640,1393,,18,,,,,,resignation,C55,Italian Game: Anti-Fried Liver Defense,C,37,,,,,,,,,,,247,1516.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34385,1404,1390,,4,,,,,,resignation,B00,Nimzowitsch Defense,B,8,,,,,,,,,,,14,1397.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34386,1293,1390,,42,,,,,,timeout,C55,Italian Game: Anti-Fried Liver Defense,C,84,,,,,,,,,,,-97,1342.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34387,1268,1405,,51,,,,,,checkmate,C20,King's Pawn Game: Wayward Queen Attack,C,103,,,,,,,,,,,-137,1336.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34388,1908,1479,,16,,,,,,resignation,C20,King's Pawn Game: Leonardis Variation,C,33,,,,,,,,,,,429,1694.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34389,1364,2081,,6,,,,,,draw,D02,Queen's Pawn Game: Zukertort Variation,D,13,,,,,,,,,,,-717,1722.0,Intermediate,Expert,,,1,lichess_csv,False
34390,1788,1245,,12,,,,,,resignation,B00,Nimzowitsch Defense: Kennedy Variation |  Linksspringer Variation,B,24,,,,,,,,,,,543,1516.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34391,1245,1011,,17,,,,,,resignation,A40,Queen's Pawn,A,35,,,,,,,,,,,234,1128.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34392,1245,1148,,10,,,,,,timeout,C41,Philidor Defense,C,20,,,,,,,,,,,97,1196.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34393,1148,1245,,47,,,,,,draw,C42,Petrov's Defense,C,95,,,,,,,,,,,-97,1196.0,Intermediate,Intermediate,,,1,lichess_csv,False
34394,1930,2068,,28,,,,,,resignation,C58,Italian Game: Two Knights Defense |  Polerio Defense |  Bogoljubov Variation,C,56,,,,,,,,,,,-138,1999.0,Advanced,Expert,,0.0,0,lichess_csv,False
34395,1913,2042,,37,,,,,,resignation,C01,French Defense: Exchange Variation,C,75,,,,,,,,,,,-129,1978.0,Advanced,Expert,,0.0,0,lichess_csv,False
34396,1921,2009,,18,,,,,,checkmate,C67,Ruy Lopez: Berlin Defense |  Rio Gambit Accepted,C,36,,,,,,,,,,,-88,1965.0,Advanced,Expert,,0.0,0,lichess_csv,False
34397,1152,1550,,12,,,,,,resignation,C26,Vienna Game: Falkbeer Variation,C,24,,,,,,,,,,,-398,1351.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34398,1967,1152,,41,,,,,,checkmate,A04,Zukertort Opening: The Walrus,A,83,,,,,,,,,,,815,1560.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34399,1619,1155,,27,,,,,,checkmate,C44,Scotch Game,C,55,,,,,,,,,,,464,1387.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34400,1159,1501,,48,,,,,,checkmate,C44,Ponziani Opening,C,96,,,,,,,,,,,-342,1330.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34401,1146,1055,,46,,,,,,checkmate,C41,Philidor Defense #2,C,93,,,,,,,,,,,91,1100.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34402,1562,1149,,23,,,,,,resignation,A40,Mikenas Defense,A,46,,,,,,,,,,,413,1356.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34403,1195,1000,,6,,,,,,resignation,A00,Van't Kruijs Opening,A,12,,,,,,,,,,,195,1098.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34404,1176,1148,,4,,,,,,draw,C20,King's Pawn Game: Wayward Queen Attack,C,8,,,,,,,,,,,28,1162.0,Intermediate,Intermediate,,,1,lichess_csv,False
34405,1099,1166,,16,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,33,,,,,,,,,,,-67,1132.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34406,1282,1180,,2,,,,,,resignation,C40,King's Knight Opening,C,4,,,,,,,,,,,102,1231.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34407,1274,1194,,5,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,11,,,,,,,,,,,80,1234.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34408,1457,1202,,4,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,9,,,,,,,,,,,255,1330.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34409,1510,1208,,5,,,,,,resignation,A00,Van't Kruijs Opening,A,11,,,,,,,,,,,302,1359.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34410,1508,1214,,10,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,21,,,,,,,,,,,294,1361.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34411,1283,1232,,6,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,13,,,,,,,,,,,51,1258.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34412,1257,1199,,20,,,,,,resignation,B01,Scandinavian Defense,B,40,,,,,,,,,,,58,1228.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34413,1290,1119,,27,,,,,,resignation,B01,Scandinavian Defense,B,54,,,,,,,,,,,171,1204.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34414,1885,1291,,8,,,,,,resignation,C40,King's Pawn Game: Busch-Gass Gambit,C,16,,,,,,,,,,,594,1588.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34415,1375,1311,,5,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,11,,,,,,,,,,,64,1343.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34416,1331,1394,,36,,,,,,resignation,C20,King's Pawn Game: Napoleon Attack,C,73,,,,,,,,,,,-63,1362.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34417,1339,1646,,4,,,,,,resignation,B01,Scandinavian Defense,B,8,,,,,,,,,,,-307,1492.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34418,1377,1418,,12,,,,,,checkmate,C20,King's Pawn Game: Napoleon Attack,C,24,,,,,,,,,,,-41,1398.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34419,1860,1381,,8,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,17,,,,,,,,,,,479,1620.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34420,1661,1392,,7,,,,,,resignation,A40,Englund Gambit,A,15,,,,,,,,,,,269,1526.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34421,1165,1765,,12,,,,,,resignation,B20,Sicilian Defense,B,24,,,,,,,,,,,-600,1465.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34422,1670,1432,,14,,,,,,checkmate,C41,Philidor Defense #2,C,29,,,,,,,,,,,238,1551.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34423,1290,1449,,28,,,,,,checkmate,C41,Philidor Defense #3,C,57,,,,,,,,,,,-159,1370.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34424,1442,1297,,9,,,,,,checkmate,C44,Scotch Game: Scotch Gambit |  Sarratt Variation,C,19,,,,,,,,,,,145,1370.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34425,1478,1453,,31,,,,,,resignation,C20,Portuguese Opening,C,63,,,,,,,,,,,25,1466.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34426,1759,1438,,32,,,,,,resignation,C41,Philidor Defense: Exchange Variation,C,64,,,,,,,,,,,321,1598.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34427,1426,1408,,11,,,,,,resignation,C02,French Defense: Advance Variation |  Paulsen Attack,C,23,,,,,,,,,,,18,1417.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34428,1409,1790,,50,,,,,,resignation,B20,Sicilian Defense: Bowdler Attack,B,100,,,,,,,,,,,-381,1600.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34429,1409,1723,,1,,,,,,resignation,C20,King's Pawn Game,C,2,,,,,,,,,,,-314,1566.0,Intermediate,Advanced,,1.0,2,lichess_csv,False
34430,1423,1552,,32,,,,,,checkmate,C00,French Defense: Knight Variation,C,64,,,,,,,,,,,-129,1488.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34431,1711,1427,,42,,,,,,resignation,C42,Russian Game: Urusov Gambit,C,85,,,,,,,,,,,284,1569.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34432,1626,1433,,26,,,,,,resignation,A45,Indian Game,A,53,,,,,,,,,,,193,1530.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34433,1252,1427,,44,,,,,,resignation,C41,Philidor Defense: Exchange Variation #3,C,88,,,,,,,,,,,-175,1340.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34434,1423,1744,,8,,,,,,draw,B20,Sicilian Defense: Bowdler Attack,B,17,,,,,,,,,,,-321,1584.0,Intermediate,Advanced,,,1,lichess_csv,False
34435,1775,1426,,20,,,,,,resignation,C42,Petrov's Defense,C,41,,,,,,,,,,,349,1600.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34436,1431,1658,,23,,,,,,resignation,C44,King's Knight Opening: Normal Variation,C,46,,,,,,,,,,,-227,1544.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34437,1578,1438,,30,,,,,,checkmate,C42,Russian Game: Three Knights Game,C,61,,,,,,,,,,,140,1508.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34438,1507,1448,,46,,,,,,resignation,C26,Vienna Game: Mengarini Variation,C,93,,,,,,,,,,,59,1478.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34439,1456,1562,,14,,,,,,resignation,B30,Sicilian Defense: Old Sicilian,B,29,,,,,,,,,,,-106,1509.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34440,1402,1462,,25,,,,,,checkmate,D35,Queen's Gambit Declined: Exchange Variation,D,51,,,,,,,,,,,-60,1432.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34441,1469,1636,,31,,,,,,resignation,C45,Scotch Game: Malaniuk Variation,C,62,,,,,,,,,,,-167,1552.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34442,1449,1731,,29,,,,,,checkmate,C44,Scotch Game: Benima Defense,C,59,,,,,,,,,,,-282,1590.0,Intermediate,Advanced,,1.0,2,lichess_csv,False
34443,1436,1478,,19,,,,,,resignation,B02,Alekhine Defense: Two Pawn Attack |  Lasker Variation,B,39,,,,,,,,,,,-42,1457.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34444,1787,1427,,59,,,,,,draw,A00,Barnes Opening: Walkerling,A,118,,,,,,,,,,,360,1607.0,Advanced,Intermediate,,,1,lichess_csv,False
34445,1501,1436,,52,,,,,,resignation,C41,Philidor Defense #2,C,104,,,,,,,,,,,65,1468.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34446,1439,1821,,12,,,,,,resignation,B22,Sicilian Defense: Alapin Variation,B,24,,,,,,,,,,,-382,1630.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34447,1419,1428,,29,,,,,,checkmate,C41,Philidor Defense #3,C,58,,,,,,,,,,,-9,1424.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34448,1435,1598,,36,,,,,,resignation,B01,Scandinavian Defense: Boehnke Gambit,B,73,,,,,,,,,,,-163,1516.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34449,1497,1445,,20,,,,,,resignation,A45,Trompowsky Attack,A,41,,,,,,,,,,,52,1471.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34450,1531,1454,,5,,,,,,resignation,C41,Philidor Defense: Nimzowitsch Variation |  Klein Variation,C,10,,,,,,,,,,,77,1492.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34451,1439,1545,,17,,,,,,checkmate,C00,French Defense: Knight Variation,C,35,,,,,,,,,,,-106,1492.0,Intermediate,Advanced,,1.0,2,lichess_csv,False
34452,1567,1447,,10,,,,,,resignation,E00,Indian Game: East Indian Defense,E,21,,,,,,,,,,,120,1507.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34453,1953,1448,,23,,,,,,resignation,C41,Philidor Defense: Exchange Variation #3,C,47,,,,,,,,,,,505,1700.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34454,1553,1457,,45,,,,,,resignation,E10,Indian Game: Anti-Nimzo-Indian,E,91,,,,,,,,,,,96,1505.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34455,1462,1697,,20,,,,,,resignation,B01,Scandinavian Defense: Modern Variation #2,B,41,,,,,,,,,,,-235,1580.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34456,1526,1447,,79,,,,,,resignation,C42,Russian Game: Urusov Gambit,C,159,,,,,,,,,,,79,1486.0,Advanced,Intermediate,,0.0,0,lichess_csv,False
34457,1431,1539,,26,,,,,,checkmate,C50,Italian Game: Schilling-Kostic Gambit,C,53,,,,,,,,,,,-108,1485.0,Intermediate,Advanced,,1.0,2,lichess_csv,False
34458,1435,1725,,48,,,,,,resignation,C40,King's Pawn Game: McConnell Defense,C,96,,,,,,,,,,,-290,1580.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34459,1583,1426,,9,,,,,,resignation,C24,Bishop's Opening: Berlin Defense,C,19,,,,,,,,,,,157,1504.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34460,1694,1430,,51,,,,,,resignation,C41,Philidor Defense: Exchange Variation,C,102,,,,,,,,,,,264,1562.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34461,1420,1886,,33,,,,,,draw,B10,Caro-Kann Defense,B,67,,,,,,,,,,,-466,1653.0,Intermediate,Advanced,,,1,lichess_csv,False
34462,1436,1432,,13,,,,,,resignation,C26,Vienna Game: Stanley Variation,C,26,,,,,,,,,,,4,1434.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34463,1428,1531,,70,,,,,,draw,C00,French Defense: Knight Variation,C,141,,,,,,,,,,,-103,1480.0,Intermediate,Advanced,,,1,lichess_csv,False
34464,1726,1432,,65,,,,,,resignation,C34,King's Gambit Accepted |  King's Knight Gambit,C,131,,,,,,,,,,,294,1579.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34465,1627,1438,,39,,,,,,resignation,C41,Philidor Defense: Exchange Variation,C,78,,,,,,,,,,,189,1532.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34466,1889,1440,,29,,,,,,resignation,D35,Queen's Gambit Declined: Exchange Variation |  Positional Variation #2,D,58,,,,,,,,,,,449,1664.0,Advanced,Intermediate,,1.0,2,lichess_csv,False
34467,1427,1447,,31,,,,,,resignation,B01,Scandinavian Defense,B,63,,,,,,,,,,,-20,1437.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
34468,842,1076,,11,,,,,,checkmate,A00,Kadas Opening,A,22,,,,,,,,,,,-234,959.0,Beginner,Intermediate,,0.0,0,lichess_csv,False
34469,1076,842,,17,,,,,,checkmate,B00,Goldsmith Defense,B,35,,,,,,,,,,,234,959.0,Intermediate,Beginner,,1.0,2,lichess_csv,False
34470,966,869,,9,,,,,,checkmate,C20,King's Pawn Game: Leonardis Variation,C,19,,,,,,,,,,,97,918.0,Beginner,Beginner,,1.0,2,lichess_csv,False
34471,1017,869,,4,,,,,,draw,C00,French Defense #2,C,9,,,,,,,,,,,148,943.0,Intermediate,Beginner,,,1,lichess_csv,False
34472,869,1028,,8,,,,,,timeout,A00,Van Geet Opening: Reversed Nimzowitsch,A,16,,,,,,,,,,,-159,948.0,Beginner,Intermediate,,0.0,0,lichess_csv,False
34473,1028,869,,22,,,,,,checkmate,C00,Rat Defense: Small Center Defense,C,45,,,,,,,,,,,159,948.0,Intermediate,Beginner,,1.0,2,lichess_csv,False
34474,869,1028,,5,,,,,,checkmate,A00,Polish Opening,A,10,,,,,,,,,,,-159,948.0,Beginner,Intermediate,,0.0,0,lichess_csv,False
34475,1028,869,,10,,,,,,timeout,B06,Modern Defense,B,21,,,,,,,,,,,159,948.0,Intermediate,Beginner,,1.0,2,lichess_csv,False
34476,1015,897,,10,,,,,,timeout,B06,Modern Defense,B,21,,,,,,,,,,,118,956.0,Intermediate,Beginner,,1.0,2,lichess_csv,False
34477,927,1055,,2,,,,,,resignation,A01,Nimzo-Larsen Attack,A,4,,,,,,,,,,,-128,991.0,Beginner,Intermediate,,0.0,0,lichess_csv,False
34478,1507,927,,43,,,,,,checkmate,B00,Goldsmith Defense,B,87,,,,,,,,,,,580,1217.0,Advanced,Beginner,,1.0,2,lichess_csv,False
34479,1665,927,,32,,,,,,checkmate,A40,Mikenas Defense,A,65,,,,,,,,,,,738,1296.0,Advanced,Beginner,,1.0,2,lichess_csv,False
34480,1435,1653,,19,,,,,,resignation,A00,Grob Opening,A,39,,,,,,,,,,,-218,1544.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34481,1397,1500,,19,,,,,,resignation,A00,Hungarian Opening,A,38,,,,,,,,,,,-103,1448.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34482,1828,1500,,1,,,,,,resignation,B07,Pirc Defense #4,B,3,,,,,,,,,,,328,1664.0,Advanced,Advanced,,1.0,2,lichess_csv,False
34483,1303,1500,,15,,,,,,timeout,B07,Pirc Defense #4,B,30,,,,,,,,,,,-197,1402.0,Intermediate,Advanced,,0.0,0,lichess_csv,False
34484,1247,1224,,14,,,,,,resignation,B05,Alekhine Defense: Modern Variation |  Main Line,B,29,,,,,,,,,,,23,1236.0,Intermediate,Intermediate,,0.0,0,lichess_csv,False
34485,1311,1320,,17,,,,,,resignation,C34,King's Gambit Accepted |  MacLeod Defense,C,35,,,,,,,,,,,-9,1316.0,Intermediate,Intermediate,,1.0,2,lichess_csv,False
