event_id,white_elo,black_elo,result,num_moves,white_castled,black_castled,white_castle_side,black_castle_side,num_captures,termination,moves_san,eco_code,opening_name,eco_family,total_half_moves,white_acl,black_acl,white_blunders,black_blunders,white_mistakes,black_mistakes,final_eval,max_white_advantage,max_black_advantage,game_sharpness,elo_gap,avg_elo,elo_bucket_white,elo_bucket_black,acl_gap,winner_binary,winner_multiclass
21443,2042,2290,0-1,35,True,False,kingside,none,12,resignation,e4 e5 Nf3 Nc6 Bb5 a6 Bxc6 dxc6 O-O Bg4 h3 h5 d3 Qf6 Be3 Bxf3 Qxf3 Qxf3 gxf3 Bd6 Nd2 Ne7 Rfb1 Ng6 Kf1 Nh4 Bg5 Be7 Bxh4 Bxh4 Nc4 f6 b4 Bg5 Ke2 b6 a4 Kd7 c3 Ke6 Rg1 Rhd8 a5 b5 Na3 Rd6 Nc2 Kf7 Rad1 g6 Na1 Bh6 Nb3 Bf8 h4 Rdd8 Rg2 Be7 Ke3 Bd6 d4 exd4+ Nxd4 c5 Nc6 Bf4+ Ke2 Rd6 Rxd6 cxd6,C69,"Ruy Lopez: Exchange Variation, Normal Variation",C,70,33.85,13.38,1,0,2,0,-256,55,-262,75.68,-248,2166.0,Expert,Expert,20.47,0.0,0
21444,2610,2462,1/2-1/2,16,True,False,kingside,none,10,draw,d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 c5 O-O Nc6 dxc5 Qxd1 Rxd1 Bxc5 b3 Ke7 Bb2 b6 Nbd2 Bb7 Be2 Rhd8 Nc4 Rxd1+ Rxd1 Rd8 Rxd8 Nxd8 a3 Kf8 b4,D26,Queen's Gambit Accepted: Classical Defense,D,33,9.86,18.5,0,0,0,0,37,65,9,12.24,148,2536.0,Master,Expert,-8.64,,1
21445,1828,2453,0-1,21,True,True,kingside,kingside,9,resignation,e4 c5 Nf3 d6 d3 Nc6 g3 g6 Bg2 Bg7 O-O e5 c3 Nge7 Nh4 O-O f4 exf4 gxf4 d5 Nd2 d4 Qc2 dxc3 bxc3 Nb4 Qb2 Nxd3 Qc2 Nc6 Ndf3 c4 Rb1 Bf6 Ng5 h6 Nxf7 Kxf7 Nxg6 Kxg6 f5+ Kh7,B50,Sicilian Defense: Modern Variations,B,42,56.15,7.75,3,0,1,0,-612,64,-622,180.62,-625,2140.0,Advanced,Expert,48.4,0.0,0
21446,2326,2485,0-1,28,True,True,queenside,kingside,15,resignation,Nf3 d5 d4 Nf6 c4 e6 Nc3 Be7 Bg5 O-O Qc2 dxc4 e4 Nc6 e5 Nd5 Bxe7 Ndxe7 O-O-O b5 Nxb5 Rb8 Bxc4 Ba6 Qa4 Rb6 Nc3 Bxc4 Qxc4 Rb4 Qc5 Qb8 Rd2 Rb6 Kb1 Rd8 Rc1 h6 Ka1 Qb7 d5 exd5 Nxd5 Nxd5 Rxd5 Rb8 b3 Rxb3 Nd2 Rb2 Qa3 Nxe5 Rxe5 Rxd2 Rec5 Rb2,A06,Zukertort Opening,A,56,123.44,17.18,2,0,1,1,-1738,64,-1746,330.88,-159,2406.0,Expert,Expert,106.26,0.0,0
21447,2313,2242,1/2-1/2,35,True,True,kingside,kingside,15,draw,c4 e5 Nc3 Nf6 Nf3 Nc6 g3 d5 cxd5 Nxd5 d3 Be7 Bg2 Nb6 O-O O-O a3 Be6 b4 a5 b5 Nd4 Nxd4 exd4 Na4 Bd5 Nxb6 cxb6 a4 Bxg2 Kxg2 Qd5+ Kg1 Rfe8 e4 dxe3 Bxe3 Bc5 d4 Bd6 Qd2 h5 Bf4 Bb4 Qd3 h4 Rfd1 hxg3 Bxg3 Re6 Rac1 Rae8 Qf1 f5 Qg2 Re4 h3 Bd6 Bxd6 Qxd6 Kh1 Rh4 Rc3 Qh6 Qd5+ Kh8 Qxf5 Rf4 Qd7 Re2,A29,"English Opening: King's English Variation, Four Knights Variation, Fianchetto Line",A,70,24.27,15.28,0,0,1,0,76,76,-85,30.01,71,2278.0,Expert,Expert,8.99,,1
21448,1863,1729,1-0,63,True,True,kingside,kingside,23,resignation,e4 e5 Nf3 Nf6 Nc3 Bb4 Nxe5 Qe7 Nf3 Nxe4 Nxe4 Qxe4+ Be2 d5 O-O O-O c3 Bd6 d4 Bg4 h3 Bxf3 Bxf3 Qf5 Qb3 Qc8 Bxd5 c6 Be4 Nd7 Bg5 Re8 Rfe1 Nf8 Bd3 Qc7 Kf1 Ne6 Bd2 Nf4 Bxf4 Bxf4 Qc2 g6 Re2 Rxe2 Qxe2 Qd7 Qf3 Bh6 Re1 Re8 Bc4 Rxe1+ Kxe1 Qe7+ Qe2 Kf8 Qxe7+ Kxe7 d5 cxd5 Bxd5 b6 Kd1 Bg7 Kc2 f5 Kb3 Kd6 Bg8 h6 Bh7 g5 Bxf5 Kc5 a4 a5 Bd3 Be5 Kc2 Bf4 g3 Bd6 Be2 Kd5 Kd3 Be7 f4 gxf4 gxf4 Bc5 Bf3+ Ke6 Ke4 Bf2 Bg4+ Kd6 Kf5 Be3 b4 Bd2 bxa5 bxa5 c4 Bc1 Be2 Bd2 h4 Bc1 Bf3 Bd2 h5 Bc1 c5+ Kxc5 Ke5 Kb6 f5 Kc7 Ke6 Kd8 Bc6 Ba3 Kf7 Bc5 Kg7,C42,Petrov's Defense: Three Knights Game,C,127,11.31,24.08,0,1,1,3,212,212,-18,48.0,134,1796.0,Advanced,Advanced,-12.77,1.0,2
21449,2114,2342,0-1,30,True,False,kingside,none,16,resignation,e4 c5 Nc3 a6 g3 b5 Bg2 Bb7 d3 e6 f4 d5 e5 Ne7 Nf3 Nf5 O-O h5 Bd2 Nc6 Ne2 Qb6 c3 d4 a4 dxc3 bxc3 Rd8 axb5 axb5 Qc2 Rxd3 c4 Nb4 Bxb4 cxb4+ Kh1 Rd7 c5 Bxc5 Rfc1 Be7 Qa2 Ne3 Qa5 Qxa5 Rxa5 Nxg2 Kxg2 Rd3 Ng1 Kd7 Rxb5 Bc6 Rb6 Rc8 Kf2 Bxf3 Rxc8 Kxc8,B23,Sicilian Defense: Closed,B,60,68.0,23.67,3,1,6,0,-882,71,-882,253.31,-228,2228.0,Expert,Expert,44.33,0.0,0
21450,2338,2520,1/2-1/2,28,True,True,kingside,kingside,14,draw,d4 d5 c4 e6 Nc3 c6 e3 Nf6 Nf3 Nbd7 Qc2 g6 b3 Bg7 cxd5 exd5 Bb2 O-O Be2 Re8 O-O b6 Rfd1 Bb7 a4 c5 a5 cxd4 a6 Bxa6 Bxa6 dxc3 Bxc3 Qe7 b4 Nf8 Ra4 Ne6 Qa2 Red8 Bxf6 Bxf6 Rxd5 Qc7 Rxd8+ Rxd8 Bf1 Qc3 g3 Rd1 Kg2 Rc1 Qd2 Qxd2 Nxd2 Rc7,D31,Semi-Slav Defense: Accelerated Move Order,D,56,16.58,15.0,0,0,0,0,19,66,-40,20.78,-182,2429.0,Expert,Master,1.58,,1
21451,2421,2119,1-0,41,True,True,kingside,kingside,20,resignation,d4 Nf6 Nf3 g6 g3 Bg7 c4 O-O Bg2 d5 cxd5 Nxd5 O-O Nb6 Nc3 Nc6 d5 Ne5 Nxe5 Bxe5 Bh6 Re8 Rc1 Bd7 Qd3 Bf5 e4 Bd7 f4 Bg7 Bxg7 Kxg7 Qd4+ Kg8 a4 c6 a5 Nc8 b4 cxd5 Nxd5 Nd6 Rfd1 Bc6 e5 Nf5 Qf2 Qb8 b5 Bxb5 Nc7 Bc6 Bxc6 bxc6 Nxa8 Qxa8 Rd7 c5 Qg2 Qb8 Qb7 Qxb7 Rxb7 Rd8 Rxc5 Rd2 Rc3 Nd4 Kf1 Kg7 Rxe7 h5 Ke1 Rxh2 Rcc7 Nc2+ Kd1 Ne3+ Kc1 Nd5 Rxf7+ Kg8 Rxa7,A49,Indian Defense: Przepiorka Variation,A,83,11.83,62.21,0,3,0,6,1097,1181,6,279.79,302,2270.0,Expert,Expert,-50.38,1.0,2
21452,2037,2167,1/2-1/2,86,True,True,kingside,kingside,25,draw,e4 c5 Nf3 d6 Bb5+ Bd7 Bxd7+ Qxd7 O-O Nc6 Qe2 e6 Rd1 Be7 d4 cxd4 Nxd4 a6 a4 Nf6 c4 Qc7 Nc3 Rc8 Nxc6 Qxc6 b3 O-O Bb2 Rfd8 Rd3 b5 axb5 axb5 Nxb5 Qxe4 Re3 Qg4 Qxg4 Nxg4 Rg3 Bf6 Bxf6 Nxf6 Rd3 d5 Rad1 Rf8 Rc1 dxc4 bxc4 Rc5 Nd4 Rfc8 Nb3 R5c7 g3 Kf8 c5 Ke7 h4 Ne4 Rd4 Nxc5 Nxc5 Rxc5 Rcd1 Rc1 Rxc1 Rxc1+ Kg2 e5 Ra4 Rd1 Ra7+ Ke6 Kf3 Rd7 Ra6+ Rd6 Ra7 g6 Rb7 Ra6 Rc7 h6 Rb7 Ra3+ Ke2 Ra2+ Kf3 Ra6 Rc7 Kf6 Rb7 Re6 Ke4 Ra6 Kf3 g5 hxg5+ hxg5 Rc7 Ra3+ Ke4 Ra4+ Kf3 g4+ Ke3 Kg6 Re7 f6 Re8 Kf5 Rg8 Re4+ Kd3 Re1 Kd2 Ra1 Ke3 Ra3+ Ke2 Ra4 Ke3 Ke6 Re8+ Kf7 Rb8 f5 Rb6 Rd4 Ra6 Ke7 Rh6 Rd6 Rh7+ Ke6 Rh8 Rc6 Re8+ Kd6 Rd8+ Ke7 Rd3 Rc4 Ra3 Ke6 Ra5 Kd6 Ra6+ Kd5 Ra5+ Rc5 Ra4 Rb5 Kd3 Kc5 Rc4+ Kb6 Rc8 Rb3+ Ke2 Rf3 Re8 e4 Rc8 e3 fxe3 Rxg3 Rf8 Rf3 Rg8,B50,Sicilian Defense: Modern Variations,B,173,13.54,16.32,0,1,1,4,-1,96,-143,70.23,-130,2102.0,Expert,Expert,-2.78,,1
21453,2599,2634,1/2-1/2,15,True,True,kingside,kingside,6,draw,e4 c6 Nc3 d5 Nf3 Nf6 e5 Ne4 d4 Nxc3 bxc3 Bg4 h3 Bxf3 Qxf3 e6 Bd3 Nd7 O-O Qc7 c4 Be7 Rb1 dxc4 Bxc4 O-O Qe4 g6 f4 Nb6 Bd3,B10,Caro-Kann Defense: Two Knights Attack,B,31,14.25,14.0,0,0,1,0,-1,106,-1,26.13,-35,2616.0,Master,Master,0.25,,1
21454,2252,1945,1-0,61,True,True,kingside,kingside,26,resignation,e4 c5 Nf3 Nc6 Bb5 g6 c3 d5 exd5 Qxd5 O-O Bg7 a4 Nf6 d4 O-O dxc5 Qxc5 Be3 Qh5 Be2 Qa5 Nbd2 Rd8 Qc1 Bf5 Nb3 Qc7 Nbd4 Nxd4 Nxd4 Ng4 Bf4 e5 Nxf5 gxf5 Bg3 Qe7 h3 Nh6 f3 Qf6 Bf2 f4 Qc2 Qg6 Qxg6 hxg6 Rfd1 b6 a5 Rxd1+ Bxd1 bxa5 Rxa5 Rb8 b4 e4 Be1 Rd8 Be2 exf3 Bxf3 Rc8 Rxa7 Bxc3 Bxc3 Rxc3 b5 Nf5 Bd5 Rc1+ Kf2 Rb1 Bxf7+ Kf8 Bxg6 Rb2+ Ke1 Nh4 Be4 Rxb5 Rh7 Re5 Rxh4 Rxe4+ Kf2 Kg7 Kf3 Re1 Rxf4 Kh6 Kg4 Rg1 g3 Kg6 Ra4 Rg2 Ra6+ Kf7 h4 Rb2 Ra5 Rg2 h5 Kg7 Kh4 Rb2 g4 Rb4 Kg5 Rb6 h6+ Kh7 Ra7+ Kh8 Kh5 Rc6 g5 Rc5 Rf7 Ra5,B31,"Sicilian Defense: Nyezhmetdinov-Rossolimo Attack, Fianchetto Variation",B,122,29.88,62.89,1,5,1,3,670,1860,-40,233.99,307,2098.0,Expert,Advanced,-33.01,1.0,2
21455,2102,2095,1/2-1/2,44,True,True,kingside,kingside,21,draw,e4 c5 Nf3 e6 d4 cxd4 Nxd4 Nc6 Nc3 Qc7 Be2 Nf6 O-O Be7 Be3 O-O Ndb5 Qb8 a4 b6 f4 d6 Bf3 Bb7 Qe1 Nb4 Qf2 d5 e5 Ne4 Nxe4 dxe4 Bd1 Nd5 Bd4 a6 Nc3 Nxc3 bxc3 b5 Be2 Bc6 f5 exf5 Qxf5 Qc8 Qh5 Qe6 Bg4 Qd5 axb5 axb5 Rad1 Bc5 Kh1 Bxd4 cxd4 Ra2 c3 e3 Bf3 Qc4 d5 e2 Bxe2 Qxe2 Qxe2 Rxe2 dxc6 Rxe5 c7 Re7 Rd5 Rxc7 Rxb5 Rxc3 Rb7 g5 h3 Kg7 Kh2 Kg6 Rd1 h5 Rdd7 h4 Kg1 f6,B47,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",B,88,17.36,24.33,1,0,0,2,-104,77,-129,56.35,7,2098.0,Expert,Expert,-6.97,,1
21456,2446,2121,1-0,39,False,False,none,none,23,resignation,e4 d5 exd5 Qxd5 Nc3 Qd6 d4 Nf6 Bd3 a6 Nge2 Bg4 f3 Bh5 Bf4 Qd7 Ne4 Nxe4 Bxe4 c6 d5 f5 dxc6 Qxd1+ Rxd1 fxe4 cxb7 Ra7 Bxb8 Rxb7 Be5 exf3 gxf3 Bxf3 Rf1 Bxe2 Kxe2 e6 c4 Bc5 b3 Rf8 Rxf8+ Bxf8 Bd6 Be7 Bxe7 Kxe7 Rg1 Kd6 Kd3 Rf7 Rg2 g6 Ke4 Rf1 Rd2+ Kc5 Ke5 Re1+ Kf6 e5 Rd5+ Kb4 Rxe5 Rf1+ Ke7 Rf2 c5 Rc2 Kd6 Rd2+ Rd5 Rxa2 c6 Rxh2 c7 Rc2 Rd3,B01,Scandinavian Defense: Gubinsky-Melts Defense,B,79,12.74,30.4,0,0,0,4,406,406,15,97.43,325,2284.0,Expert,Expert,-17.66,1.0,2
21457,1828,2354,0-1,64,True,True,kingside,kingside,17,resignation,d4 g6 Nf3 Bg7 Bf4 d6 c3 Nd7 e3 Ngf6 h3 O-O Nbd2 Re8 Bc4 d5 Bd3 b6 O-O Bb7 Rc1 c5 Re1 a6 e4 dxe4 Nxe4 cxd4 cxd4 Nd5 Bh2 Rc8 Qd2 Rxc1 Rxc1 Qa8 Ne5 Nxe5 dxe5 Rd8 a3 Nc7 Qe3 Ne6 f3 Qb8 Nf6+ Kh8 Bc4 Bc8 Nd5 b5 Bb3 Bf8 Nb4 Bb7 Bxe6 fxe6 Qb6 Bh6 f4 Qa8 Qf2 a5 Nc2 Qc8 Re1 Rd3 Ne3 Qd7 Nf1 Qc6 Re2 Rd1 Rc2 Qe4 Rd2 Rc1 Qb6 Bf8 Qd4 Qb1 Qd3 Qa1 Kf2 Bd5 Ne3 Rh1 Rd1 Qxb2+ Kg3 Rxd1 Qxd1 Qxa3 Qd2 a4 Kg4 Qb3 Bg1 a3 Nc2 a2 Bd4 Be4 Na1 h5+ Kh4 Qd5 g4 Kh7 g5 Bf5 Kg3 Qh1 Qg2 h4+ Kf2 Qd1 Bc3 b4 Qa8 Bg7 Qxa2 bxc3 Nb3 Bxh3 Qa3 Bg4,A40,Queen's Pawn Game: Modern Defense,A,128,116.64,63.27,9,2,4,3,-1886,77,-2989,486.34,-526,2091.0,Advanced,Expert,53.37,0.0,0
21458,1990,1856,1-0,37,True,True,kingside,kingside,15,resignation,c4 c6 g3 Nf6 Nf3 g6 Bg2 Bg7 O-O O-O Nc3 d5 d4 Nbd7 b3 Qa5 Bb2 e6 Qc2 a6 a4 Re8 e4 dxe4 Nxe4 Nxe4 Qxe4 Nf6 Qc2 Qc7 Rfe1 b6 Ne5 Bb7 a5 bxa5 c5 Nd5 Nc4 a4 Rxa4 a5 Rea1 Nb4 Qd2 Red8 Rxa5 Rxa5 Rxa5 Nd5 Ra7 Ra8 Rxa8+ Bxa8 Bxd5 exd5 Nd6 Bf8 Qb4 Be7 Bc1 h5 h4 Bd8 Bf4 Qa7 Kg2 Bc7 Qe1 Qb8 Qe7 Bxd6 cxd6 c5 d7,A11,English Opening: Caro-Kann Defensive System,A,75,13.29,99.27,0,5,0,1,1698,1929,0,417.1,134,1923.0,Advanced,Advanced,-85.98,1.0,2
21459,2383,2231,1-0,31,True,True,kingside,queenside,21,resignation,d4 d5 c4 c6 Nf3 Nf6 Nc3 e6 Bg5 dxc4 e4 b5 e5 h6 Bh4 g5 Nxg5 hxg5 Bxg5 Nbd7 exf6 Qa5 a4 b4 Ne4 Ba6 Be2 O-O-O O-O Nc5 Nxc5 Bxc5 Be3 Bxd4 Bxd4 c5 Qc2 Rxd4 Rfd1 Qd8 Rxd4 Qxd4 Rd1 Qf4 g3 Qxf6 Bxc4 Bb7 Ba6 Rh5 Qe2 Rd5 Bxb7+ Kxb7 Qb5+ Kc7 Rxd5 exd5 Qxc5+ Qc6 Qxc6+ Kxc6 h4,D44,Semi-Slav Defense Accepted,D,63,18.06,35.75,0,1,2,4,305,323,-76,117.69,152,2307.0,Expert,Expert,-17.69,1.0,2
21460,2184,2450,1/2-1/2,43,True,True,kingside,kingside,23,draw,f4 d5 Nf3 Bg4 e3 Nd7 Be2 c6 O-O Ngf6 c4 e6 b3 Bd6 Bb2 Qc7 d3 a5 Nbd2 a4 Ng5 Bxe2 Qxe2 a3 Bc3 h6 Nh3 e5 fxe5 Bxe5 Bxe5 Nxe5 cxd5 cxd5 d4 Ned7 e4 dxe4 Nxe4 O-O Nxf6+ Nxf6 Rxf6 gxf6 Qg4+ Kh8 Qh4 Kh7 Qe4+ f5 Qxf5+ Kg7 Nf4 Qd6 d5 Kh8 Rf1 Rae8 h4 b5 Rf3 Re1+ Kh2 Re7 Rc3 Re5 Qd3 Rxd5 Qxd5 Qxf4+ Kh3 Rg8 Qf3 Qxf3+ Rxf3 Rc8 Rxf7 Rc2 Rb7 Rxa2 Rxb5 Rb2 Kh2 Kg7 b4 a2,A03,Bird Opening: Dutch Variation,A,86,20.83,18.91,0,0,3,2,0,36,-136,30.07,-266,2317.0,Expert,Expert,1.92,,1
21461,2569,2512,0-1,51,True,True,kingside,kingside,25,resignation,d4 d5 Bf4 Bf5 e3 e6 Nf3 Bd6 Bg5 Be7 Bxe7 Nxe7 c4 O-O Nbd2 Nd7 Be2 dxc4 Nxc4 c5 O-O Qb8 dxc5 Nxc5 Qd6 Qxd6 Nxd6 Rfd8 Nxf5 Nxf5 Rfc1 Rac8 Rc2 Na6 Rxc8 Rxc8 Bxa6 bxa6 Rd1 Kf8 g4 Nh6 h3 Ke7 Rd4 f6 Ra4 Rc6 Nd4 Rb6 Nb3 Kd6 Rd4+ Kc7 Nc5 e5 Ra4 Kc6 b4 a5 Rxa5 Rxb4 Ne6 Kb6 Rd5 Kc6 Ra5 Kb6 Rd5 Kc6 Rd8 Rb7 Kg2 Re7 g5 Nf7 Rf8 Nxg5 Nxg5 fxg5 Kf3 e4+ Kg4 h6 Kf5 Kb5 Kg6 Kc4 Rd8 Kb4 Rd4+ Ka3 Kf5 Kxa2 Rxe4 g6+ Kxg6 Rxe4 Kxh6 a5 Kxg5 a4,D00,Queen's Pawn Game: Accelerated London System,D,102,51.17,20.38,3,0,4,2,-1232,92,-1232,314.05,57,2540.0,Master,Master,30.79,0.0,0
21462,1943,2238,0-1,23,True,True,queenside,kingside,6,resignation,e4 d6 d4 Nf6 Nc3 g6 Be3 Bg7 Qd2 O-O f3 c6 O-O-O Nbd7 g4 b5 Nce2 Nb6 Ng3 Be6 Kb1 Nc4 Bxc4 bxc4 g5 Ne8 c3 Rb8 h4 Qa5 h5 Nc7 N1e2 Nb5 Ka1 Rb6 Nc1 Rfb8 Nge2 Na3 d5 Rxb2 Qxb2 Rxb2 Kxb2 Qb4+,B07,Pirc Defense,B,46,80.08,32.11,4,0,2,2,-798,108,-798,277.83,-295,2090.0,Advanced,Expert,47.97,0.0,0
21463,2226,2259,1-0,27,True,True,kingside,kingside,10,resignation,e4 c5 Nf3 d6 Bb5+ Nd7 d4 Nf6 O-O cxd4 Qxd4 e5 Qd3 h6 c4 Be7 Nc3 O-O Bxd7 Bxd7 Rd1 Bc6 Be3 a6 a4 b6 Ne1 Qb8 Nc2 Qb7 f3 Rfe8 Nb4 Bf8 b3 Rac8 Ncd5 Nd7 Nxc6 Qxc6 Nb4 Qb7 Nd5 Nc5 Bxc5 Rxc5 b4 Rcc8 a5 bxa5 Rxa5 Qc6 Rda1 Ra8 b5,B50,Sicilian Defense: Modern Variations,B,55,19.64,18.12,1,0,0,1,247,249,-3,61.49,-33,2242.0,Expert,Expert,1.52,1.0,2
21464,2397,2347,1-0,30,True,True,queenside,queenside,13,resignation,e4 d6 d4 Nf6 Nc3 c6 f4 Qa5 Bd3 e5 dxe5 dxe5 f5 Nbd7 Nf3 Bc5 Qe2 b5 Bd2 Qc7 O-O-O a5 g4 Nxg4 Qg2 Ngf6 Qxg7 Rg8 Qh6 Ba6 Bg5 Be7 Rhg1 O-O-O a4 Qb6 axb5 cxb5 Be3 Qb7 Kb1 Rxg1 Rxg1 b4 Nd5 Bf8 Bxa6 Qxa6 Qh4 b3 Rc1 Kb8 c4 Qc6 Nxe5 Nxe5 Bf4 Qa4 Bxe5+ Bd6,B07,Czech Defense,B,60,41.08,50.12,2,3,1,3,535,535,-27,107.84,50,2372.0,Expert,Expert,-9.04,1.0,2
21465,2268,2095,1-0,44,True,True,kingside,kingside,17,resignation,e4 c5 Nf3 Nc6 d4 cxd4 Nxd4 e5 Nb5 a6 Nd6+ Bxd6 Qxd6 Qf6 Qd1 Qg6 Nc3 Nge7 Be3 d5 Nxd5 Nxd5 Qxd5 Be6 Qd2 Qxe4 Bd3 Qd5 O-O O-O c4 Qd7 Rad1 Qc7 Qc3 Rac8 f4 f6 Qc2 f5 Qc3 e4 Be2 Rfd8 b4 Rxd1 Rxd1 Rd8 Rxd8+ Qxd8 a4 Kf7 b5 axb5 axb5 Ne7 Bd4 g5 fxg5 Ng6 Bf6 Qd6 c5 Qd5 Qd4 Qa2 Bf1 Qc2 Bh8 Nf4 Qf6+ Ke8 Qe5 Qd2 Qb8+ Kf7 Qxb7+ Bd7 c6 Qe3+ Kh1 Nd3 Qxd7+ Kg6 Qg7+ Kh5 Qh6+ Kg4 Qh3+,B32,Sicilian Defense: Löwenthal Variation,B,89,224.68,223.0,4,4,1,4,1828,5527,-46,955.16,173,2182.0,Expert,Expert,1.68,1.0,2
21466,2379,2394,1/2-1/2,41,True,True,kingside,kingside,8,draw,d4 Nf6 c4 g6 Nc3 d6 e4 Bg7 Be2 O-O Nf3 e5 O-O c6 d5 Na6 Ne1 Ne8 Be3 f5 f3 f4 Bf2 c5 a3 Rf7 Nd3 Bf8 b4 b6 bxc5 Nxc5 a4 a5 Rb1 h5 Rb5 Bd7 Bxc5 Bxb5 cxb5 bxc5 Nb2 Nf6 Nc4 g5 Kf2 g4 Ke1 Rg7 Kd2 gxf3 gxf3 Raa7 Qb3 Nd7 b6 Rb7 Rb1 Qh4 Qb5 Qf2 Qc6 Qd4+ Kc2 Nb8 Qc8 Na6 Qe6+ Kh8 Qh6+ Kg8 Qe6+ Kh8 Rd1 Qf2 Qh6+ Kg8 Qe6+ Rgf7 Qg6+ Rg7 Qe6+,E61,King's Indian Defense,E,83,30.87,21.48,1,0,1,2,0,96,-142,56.9,-15,2386.0,Expert,Expert,9.39,,1
21467,2495,2282,1-0,45,True,True,kingside,kingside,16,resignation,c4 c6 Nf3 d5 e3 Nf6 b3 Bg4 Bb2 e6 h3 Bh5 Be2 Nbd7 O-O Bd6 d3 O-O Nbd2 Qe7 a3 a5 Re1 Rfd8 Qc2 e5 e4 dxe4 dxe4 Bg6 Nh4 Nf8 Bf1 Bc5 Ndf3 N6d7 Nf5 Bxf5 exf5 f6 Re4 Nb6 h4 Nc8 Ree1 Nd6 Bc3 e4 Nd4 Bxd4 Bxd4 Nxf5 Bb6 Re8 f3 Ng3 Bf2 Qc7 Bxg3 Qxg3 Rxe4 Rxe4 Qxe4 Ng6 Qe6+ Kh8 h5 Nf4 Qd7 Qg5 Rd1 h6 Rd4 Qe5 Re4 Qc5+ Qd4 Ne6 Qf2 Qxf2+ Kxf2 Nc5 Re7 Nxb3 Rxb7 a4 Rc7 c5 Bd3 Kg8 Be4,A11,"Réti Opening: Anglo-Slav Variation, Gurevich System",A,91,18.35,16.38,0,0,0,1,139,143,-73,46.1,213,2388.0,Expert,Expert,1.97,1.0,2
21468,2307,2227,1-0,50,True,True,kingside,kingside,18,resignation,e4 c6 d3 d5 Nd2 e5 Ngf3 Bd6 Be2 f5 c3 Nf6 Qc2 O-O O-O fxe4 dxe4 Bg4 Re1 Nbd7 exd5 cxd5 Ng5 e4 Nf1 h6 f3 Bf5 fxe4 Nxe4 Nxe4 Bxe4 Bd3 Qh4 g3 Bc5+ Be3 Qe7 Bxe4 dxe4 Bd4 Bxd4+ cxd4 Nf6 Ne3 Rad8 Rad1 Qb4 a3 Qb6 Qc4+ Kh7 Rd2 Rd7 Kg2 Rfd8 d5 Rc7 Qe2 Qb3 Red1 Rc5 d6 Rd7 h3 Qe6 Qf2 Rc6 Nf5 Qe5 Re2 Rc5 b4 Rc3 Re3 Rxe3 Nxe3 b5 Qf4 Qb2+ Kg1 Qxa3 Ng4 Qf3 Qxf3 exf3 Ne5 Rd8 d7 Kg8 Kf2 Ne4+ Kxf3 Ng5+ Kg4 Nh7 Kf5 Nf8 Ke4 Nh7 Rd6,B10,Caro-Kann Defense: Breyer Variation,B,101,15.48,36.96,0,2,2,4,336,483,-142,134.05,80,2267.0,Expert,Expert,-21.48,1.0,2
21469,2292,2082,1-0,28,True,True,kingside,kingside,16,resignation,e4 c5 Nf3 g6 d4 cxd4 Nxd4 Nc6 Nc3 Bg7 Nxc6 bxc6 Bc4 d6 Qf3 e6 O-O Ne7 Bg5 O-O Rad1 f6 Be3 d5 Bc5 Bb7 Rfe1 Re8 Bxe7 Rxe7 exd5 exd5 Rxe7 Qxe7 Nxd5 cxd5 Bxd5+ Kh8 Bxb7 Rb8 Bd5 Rxb2 Bb3 f5 Qd5 Qf8 Qe6 Bf6 g3 f4 gxf4 g5 f5 g4 Rd7 Rb1+ Kg2,B27,Sicilian Defense: Hyperaccelerated Fianchetto,B,57,15.67,47.8,0,2,0,2,620,644,0,143.26,210,2187.0,Expert,Expert,-32.13,1.0,2
21470,1492,2001,1/2-1/2,56,True,True,kingside,kingside,28,draw,e4 c5 c3 d5 exd5 Qxd5 d4 e6 Nf3 Nf6 Bd3 Be7 O-O O-O Be3 cxd4 cxd4 Nc6 Nc3 Qd6 a3 a6 Qe2 Rd8 Rad1 b5 Ne4 Qb8 Nxf6+ Bxf6 Bxh7+ Kxh7 Qc2+ Kg8 Qxc6 Bb7 Qb6 Bxf3 Qxb8 Raxb8 gxf3 Rbc8 Rd2 Rd5 f4 g6 Kg2 Kg7 Kg3 Ra8 Rh1 Rc8 Kf3 Rc4 Rhd1 Bd8 Re2 Bb6 Red2 Ba5 Re2 Kf6 Kg4 Ke7 f3 Kd6 Bg1 Bb6 Re5 Rc2 b4 Ra2 Kg5 Bd8+ Kh6 Bf6 Rxd5+ Kxd5 Kh7 Rxa3 Rc1 Rxf3 Rc7 Rxf4 Rxf7 g5 Be3 Rh4+ Kg6 Bxd4 Kxg5 Re4 Bxd4 Kxd4 h4 Kc3 h5 Re5+ Kg6 Rxh5 Kxh5 Kxb4 Kg5 a5 Kf6 a4 Kxe6 a3 Kd5 a2 Ra7 Kb3 Rxa2,B22,"Sicilian Defense: Alapin Variation, Barmen Defense",B,113,28.37,30.65,3,2,1,2,0,94,-407,80.37,-509,1746.0,Intermediate,Expert,-2.28,,1
