game_id,rated,turns,victory_status,winner,time_increment,white_id,white_rating,black_id,black_rating,moves,opening_code,opening_moves,opening_fullname,opening_shortname,opening_response,opening_variation
18588,TRUE,97,Resign,White,10+5,milena2006,1454,adriansywu,1423,e4 e5 Bc4 Bc5 a4 Nf6 Qf3 Nc6 c3 d6 b4 Bxb4 cxb4 Nxb4 Qb3 c5 Bxf7+ Kf8 Bd5 Nfxd5 exd5 Qg5 g3 Qf5 Na3 Qe4+ Kf1 Qxh1 Nb5 Qxd5 Qxd5 Nxd5 Nxd6 Bg4 f3 Be6 Nxb7 Rb8 Nxc5 Kf7 Ba3 Nb4 Bxb4 Rxb4 Ne4 Bf5 Nd6+ Ke6 Nb5 Bd3+ Kg2 Bxb5 axb5 Rxb5 Rxa7 Kf6 Kf2 Rc8 Ra6+ Kf7 Nh3 h6 Ra7+ Kg6 f4 exf4 Nxf4+ Kh7 d3 Rb2+ Kf3 Rxh2 Ne6 Rg8 d4 Rb2 d5 Rb6 Rd7 Rc8 Rxg7+ Kh8 Rg6 Rd6 Ke4 Rc4+ Ke5 Rd7 Rxh6+ Rh7 Rf6 Rh3 Rf8+ Kh7 Ng5+ Kh6 Nxh3,C20,4,Bishop's Opening: Boi Variation,Bishop's Opening,,Boi Variation
18589,TRUE,84,Mate,Black,10+0,ayitsfishy,1412,adriansywu,1411,e4 e5 Nf3 Nc6 Bc4 Nf6 Nc3 Bc5 d3 Nd4 Nxd4 exd4 Nd5 Nxd5 Bxd5 O-O O-O c6 Bb3 Re8 Qg4 d6 Qg3 d5 Bh6 g6 exd5 cxd5 c4 dxc4 Bxc4 Be6 Bxe6 Rxe6 Qf3 Rf6 Qxb7 Rb8 Qe4 Rxb2 Rac1 Bf8 Bxf8 Qxf8 Qxd4 Rbxf2 Rxf2 Rxf2 Kxf2 Qe8 Qxa7 Qe6 Rc8+ Qxc8 a4 Qc2+ Ke3 Qxg2 a5 Qg1+ Ke4 Qxa7 d4 Qxa5 d5 g5 Ke5 f6+ Ke6 f5 d6 Qd8 d7 f4 Kf5 f3 Kg4 f2 Kf3 f1=Q+ Kg3 Qxd7 h3 Qdxh3#,C50,9,Italian Game: Giuoco Pianissimo |  Italian Four Knights Variation,Italian Game,,Giuoco Pianissimo
18590,TRUE,81,Resign,White,10+0,adriansywu,1396,yhanto,1439,e4 e5 Nf3 d6 Nc3 Bg4 d3 Nf6 h3 Bxf3 Qxf3 Nc6 Be3 h5 Nd5 g6 Nxf6+ Ke7 Nd5+ Kd7 c3 Kc8 d4 Kb8 dxe5 Nxe5 Qe2 Bg7 Bd4 Rf8 Bxe5 Bxe5 O-O-O f5 Qe3 f4 Qd2 c6 Nb4 f3 gxf3 Bf4 Qxf4 Rxf4 Nxc6+ Kc7 Nxd8 Rxd8 Bg2 a6 Rd4 Kb8 Rhd1 Kc7 c4 b5 c5 Rf6 cxd6+ Rfxd6 Rxd6 Rxd6 Rxd6 Kxd6 f4 a5 e5+ Ke6 Kc2 b4 a3 bxa3 bxa3 h4 Kc3 Kf5 Kc4 a4 Kb4 Kxf4 e6,C41,4,Philidor Defense #2,Philidor Defense,,#2
18591,TRUE,91,Mate,White,10+0,khalilk,1283,adriansywu,1414,e4 e5 Nf3 Nc6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 Nc3 g6 Bg5 Bg7 e5 Nh5 Bxd8 Kxd8 O-O-O d6 exd6 Bxd4 dxc7+ Kxc7 Rxd4 Rd8 Rxd8 Kxd8 Be2 Bf5 Bxh5 gxh5 Rd1+ Kc7 Nd5+ Kc6 Ne7+ Kc7 Nxf5 Rd8 Rxd8 Kxd8 Nd6 Kc7 Nxf7 Kc6 Ng5 h6 Nf7 b5 Nxh6 a5 f4 b4 f5 a4 f6 Kd7 f7 Ke7 c4 bxc3 bxc3 a3 c4 Kf6 c5 Kg6 c6 Kxh6 f8=Q+ Kg6 Qxa3 Kg5 Qc3 Kf5 c7 Ke6 c8=Q+ Kd5 Q8c5+ Ke4 Q5d4+ Kf5 Qcc5+ Kg6 Qdd6+ Kh7 Qcc7+ Kh8 Qdd8#,C45,7,Scotch Game,Scotch Game,,
18592,TRUE,167,Mate,White,10+0,adriansywu,1400,ayitsfishy,1412,e4 e5 Nf3 Nc6 Nc3 Bc5 Bc4 Nf6 O-O O-O d3 d6 Re1 Bg4 Nd5 Nxd5 exd5 Bxf3 Qxf3 Nd4 Qd1 Qf6 c3 Nb3 Rf1 Nxa1 Be3 Bxe3 fxe3 Qg5 e4 c6 dxc6 bxc6 Qxa1 Qe3+ Rf2 Rad8 Kf1 d5 exd5 cxd5 Bb3 Qxd3+ Re2 e4 Ke1 e3 Qd1 Qe4 Bc2 Qh4+ g3 Qg5 Qd3 g6 Rxe3 Rfe8 Rxe8+ Rxe8+ Kd1 Qg4+ Kd2 Qg5+ Kd1 Qg4+ Kd2 Qh3 Qxd5 Qxh2+ Kc1 Re1+ Bd1 Qh6+ Qd2 Qxd2+ Kxd2 Rg1 c4 Rxg3 b4 Ra3 c5 Rxa2+ Kc3 Ra6 Kc4 Ra1 Bf3 Rc1+ Kb5 h5 c6 h4 Ka6 h3 Kb7 Rc3 c7 Rxf3 c8=Q+ Kg7 Qc2 Kh6 Qe4 Rg3 Qh4+ Kg7 Qxg3 h2 Qxh2 Kf6 Kxa7 g5 Qf2+ Kg6 Qg3 Kh5 b5 f5 Qf3+ g4 Qxf5+ Kh4 Qh7+ Kg5 Qg7+ Kf4 Qxg4+ Kxg4 b6 Kf5 b7 Ke6 b8=Q Kf5 Qd6 Ke4 Kb6 Ke3 Qd5 Kf4 Qe6 Kf3 Qe5 Kf2 Qe4 Kf1 Qe3 Kg2 Qf4 Kg1 Qf3 Kh2 Kc5 Kg1 Kd5 Kh2 Ke4 Kg1 Kf4 Kh2 Qg4 Kh1 Kf3 Kh2 Qg2#,C50,8,Four Knights Game: Italian Variation,Four Knights Game,,Italian Variation
18593,TRUE,43,Mate,White,10+0,adriansywu,1389,ingenius,1333,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 h6 d3 d6 Be3 Bg4 O-O Bxf3 Qxf3 Qe7 Rad1 O-O-O Nd5 Nxd5 Bxd5 Nb4 c3 Nxd5 exd5 Qd7 d4 f6 dxe5 fxe5 c4 Kb8 Rd3 Qa4 Ra3 Qxc4 Bxa7+ Kc8 Qh3+ Rd7 Be3 Qxd5 Ra8#,C46,7,Four Knights Game: Italian Variation,Four Knights Game,,Italian Variation
18594,TRUE,42,Resign,Black,10+0,makar_batulin,1353,adriansywu,1377,e4 e5 Bc4 Nf6 Qf3 Bc5 Nh3 h6 O-O d6 d3 Bg4 Qg3 O-O Be3 Bxe3 fxe3 Nc6 Nc3 Re8 Nd5 Nxd5 exd5 Nb4 Qxg4 Re7 c3 Na6 b4 Qd7 a4 Qxg4 e4 c5 Rf5 cxb4 cxb4 Nxb4 Rd1 Qxd1+ Rf1 Qxa4,C24,4,Bishop's Opening: Berlin Defense,Bishop's Opening,,Berlin Defense
18595,TRUE,70,Resign,Black,10+0,adriansywu,1391,banco,1366,e4 e6 d4 c6 Nc3 b5 Nf3 h6 Bf4 Na6 a4 b4 Nb1 Nf6 c3 Nxe4 cxb4 Nxb4 Qe2 d5 Nc3 Nxc3 bxc3 Na6 Qc2 c5 Bd3 cxd4 cxd4 Nb4 Qd2 a5 O-O Nxd3 Qxd3 Ba6 Qd1 Bxf1 Qxf1 Be7 Qb5+ Qd7 Qxd7+ Kxd7 Ne5+ Ke8 Nc6 Bf6 Be5 Bxe5 Nxe5 Rc8 g3 f6 Ng6 Rg8 Rb1 Kf7 Nh4 g5 Nf3 Rc4 Rb7+ Kf8 Rb8+ Kg7 Rb7+ Kh8 Rb6 Re8,C00,3,French Defense: Normal Variation,French Defense,,Normal Variation
18596,TRUE,100,Out of Time,Black,10+0,adriansywu,1404,chesscandance,1437,e4 e5 Nf3 Nc6 Bc4 h6 d3 a6 Be3 Nf6 Nc3 d5 exd5 Nb4 O-O Nbxd5 Nxd5 Nxd5 Re1 Nxe3 Rxe3 Bd6 Nxe5 O-O Nf3 Bf4 Re4 Bg5 Nxg5 Qxg5 Qc1 Qg6 Qf4 Bh3 Qg3 Bf5 Qxg6 Bxg6 Re7 b5 Bb3 c5 Rae1 Rac8 a4 c4 dxc4 b4 c3 bxc3 bxc3 Bd3 R1e3 Bxc4 Bxc4 Rxc4 Re8 Rxa4 Rxf8+ Kxf8 g3 a5 Re5 Ra1+ Kg2 a4 Ra5 a3 c4 a2 c5 Ke8 c6 Kd8 Ra8+ Kc7 Ra6 f5 Kf3 g5 g4 f4 Ke4 Re1+ Kd5 a1=Q Rxa1 Rxa1 Ke6 Re1+ Kf6 Kxc6 Kg6 Re6+ Kh5 Kd5 h4 gxh4 Kxh4 f3,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,,Anti-Fried Liver Defense
18597,TRUE,40,Mate,Black,10+0,yozi,1422,adriansywu,1389,e4 e5 Nf3 Nc6 Nc3 Nf6 Bc4 Bc5 d4 exd4 Nd5 Nxe4 Ng5 Nxg5 Bxg5 Qxg5 Qe2+ Ne7 Qf3 O-O Nxe7+ Qxe7+ Be2 d6 O-O Re8 Rfe1 Qd7 Bd3 Rxe1+ Rxe1 g6 Qf6 d5 b3 Qc6 Re8+ Qxe8 Bxg6 Qe1#,C50,8,Four Knights Game: Italian Variation,Four Knights Game,,Italian Variation
18598,TRUE,114,Out of Time,Black,10+0,asenssio,1139,adriansywu,1383,e4 e5 Nf3 Nc6 Nc3 Nf6 Be2 d6 O-O Bg4 d3 d5 d4 dxe4 Nxe5 Nxe5 dxe5 Bxe2 Qxe2 Nd7 Qxe4 Nc5 Qd5 Qxd5 Nxd5 O-O-O Rd1 c6 Bg5 f6 exf6 gxf6 Bxf6 cxd5 Bxh8 Bh6 Bf6 Rd6 Be5 Rd7 Rd2 Bxd2 c3 Bg5 b4 Ne6 a4 d4 c4 d3 c5 d2 Rd1 Rd8 b5 Rd5 f4 Nxf4 Bxf4 Bxf4 c6 bxc6 bxc6 Kc7 g3 Bh6 Rf1 d1=Q Rxd1 Rxd1+ Kg2 Ra1 h4 Rxa4 Kf3 Kxc6 g4 Rd4 g5 Bxg5 hxg5 a5 g6 hxg6 Ke3 Rh4 Kd3 Rb4 Kc3 Rh4 Kb3 Kb5 Ka3 g5 Kb3 g4 Kc3 g3 Kd2 g2 Ke3 g1=Q+ Kf3 a4 Ke2 a3 Kd3 a2 Kc2 a1=B Kd3 Qg3+ Kc2 Rh2+,C46,6,Four Knights Game,Four Knights Game,,
18599,TRUE,118,Out of Time,Black,10+0,adriansywu,1401,roman-king-kong,1311,e4 d5 exd5 Qxd5 Nc3 Qd8 d4 e6 Nf3 f6 Bc4 Bd6 O-O f5 Re1 Qf6 Bg5 Qg6 Nb5 Bb4 c3 Ba5 b4 Bb6 a4 Bd7 a5 c6 Nd6+ Kf8 axb6 a6 Ra2 Nh6 Bxh6 gxh6 Ne5 h5 Nxg6+ hxg6 Bxe6 Rh7 Bxd7 Nxd7 d5 Nxb6 dxc6 bxc6 Nb7 Nd5 Rae2 Nxc3 Qd6+ Kg8 Re7 Ne4 Qd7 Rf7 f3 Nf6 Qxc6 Kg7 Rxf7+ Kxf7 Qd7+ Nxd7 Rd1 Nb6 h3 Nc4 Nd6+ Nxd6 Rxd6 f4 Kf2 g5 Rd5 Kg6 Rd6+ Kf5 Rd5+ Ke6 Rxg5 Rb8 Ra5 Kd7 Rxa6 Rxb4 Rg6 Rb2+ Kg1 h4 Rh6 Rb1+ Kh2 Rb4 Rxh4 Ke6 Rh5 Kf6 Ra5 Kg6 h4 Kh6 g3 Rb2+ Kh3 fxg3 Kxg3 Rb3 Kg4 Re3 f4 Re2 Rh5+ Kg7 Rg5+ Kf8,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,,Mieses-Kotroc Variation
18600,TRUE,25,Mate,White,10+0,adriansywu,1371,anabthejoker45,1384,e4 e5 Nf3 d6 Nc3 Nf6 Bc4 Be7 O-O Ng4 d3 d5 Bxd5 Bc5 Nxe5 Nxe5 d4 Bxd4 Qxd4 Ng6 Qxg7 Ke7 e5 Rg8 Qxf7#,C41,4,Philidor Defense #2,Philidor Defense,,#2
18601,TRUE,27,Resign,White,6+4,mrsuper,1500,adriansywu,1379,e4 e5 Nf3 Nc6 Bb5 Bc5 Bxc6 bxc6 Nxe5 Ba6 d4 Bb6 Nc3 Nf6 Bg5 h6 Bxf6 Qxf6 Qg4 d6 Qd7+ Kf8 Nxc6 Bb5 Nd5 Bxd4 Nxf6,C64,6,Ruy Lopez: Classical Variation,Ruy Lopez,,Classical Variation
18602,TRUE,54,Mate,Black,15+10,gr_vlasov,1302,adriansywu,1366,d4 d5 c4 e6 Nf3 Nf6 Bf4 dxc4 e3 Bb4+ Nbd2 Bxd2+ Qxd2 O-O Bxc4 Nc6 Ne5 Nxe5 Bxe5 Ne4 Qd1 b6 Bd3 Nf6 Qf3 Qd5 O-O Qxf3 gxf3 Bb7 f4 Rac8 Rac1 c5 dxc5 Rxc5 Bd6 Rxc1 Rxc1 Rd8 Rc7 Bf3 Rxa7 g6 Be7 Rxd3 h4 Ng4 Ra8+ Kg7 Bf8+ Kf6 Ra3 Rd1#,D30,4,Queen's Gambit Declined,Queen's Gambit,Declined,
18603,FALSE,87,Resign,White,5+8,micja,1954,m0riarty,1500,d4 Nf6 c4 d5 cxd5 Nxd5 e4 Nf6 Nc3 Nc6 Be3 e5 d5 Ne7 Bc4 Ng6 Nge2 Bb4 O-O Bg4 f3 Bd7 Rc1 a6 a3 Bd6 b4 b5 Bb3 a5 Na2 a4 Bc2 O-O Bd3 Rb8 Qc2 Nh5 Rfd1 Nhf4 Nxf4 Nxf4 Bf1 Qg5 Qd2 Bh3 Kh1 Bd7 g3 Qh5 gxf4 exf4 Bd4 Qxf3+ Qg2 Bg4 Qxf3 Bxf3+ Bg2 Bxd1 Rxd1 f6 Bf3 Be5 Bg4 Rfe8 Be6+ Kh8 Bxe5 fxe5 Rc1 f3 Kg1 Rf8 Kf2 Rb7 Rc5 Rf4 Nc3 Rb8 Rxc7 Rbf8 d6 R8f6 Rc8+ Rf8 d7,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused,Marshall Defense
18604,TRUE,62,Mate,Black,13+0,nidhwal,1500,anakgreget,1621,e4 e5 Nf3 Nc6 Bb5 d6 Nc3 a6 Bxc6+ bxc6 O-O Bg4 h3 Bh5 d3 Nf6 a4 Be7 Bg5 O-O Qc1 Nd7 Bxe7 Qxe7 Ng5 h6 Nf3 Qf6 g4 Bxg4 hxg4 Qxf3 Qe3 Qxg4+ Kh1 Rab8 Rg1 Qh4+ Kg2 Nf6 Kf1 Rxb2 Rc1 Ng4 Qf3 h5 Rh1 Qg5 Ne2 g6 d4 f5 d5 fxe4 Qxe4 Rxf2+ Ke1 Nf6 dxc6 Nxe4 Kd1 Qd2#,C62,6,Ruy Lopez: Steinitz Defense,Ruy Lopez,,Steinitz Defense
18605,TRUE,46,Mate,Black,10+0,anakgreget,1645,saladrocket,1748,e4 c5 Nc3 d6 Nf3 Nc6 Bc4 e6 O-O Be7 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6 Rd1 O-O e5 dxe5 Qxe5 Qb6 b3 Bd7 Bg5 Rad8 Be3 Qc6 Bxa7 b6 Bb5 Qb7 Bb8 Bxb5 Rxd8 Rxd8 Bc7 Nd7 Qg3 Rc8 Nxb5 Bf6 Rd1 Qe4 Rxd7 Qe1#,B23,3,Sicilian Defense: Closed Variation,Sicilian Defense,,Closed Variation
18606,TRUE,51,Out of Time,White,10+0,maciek1959,1542,anakgreget,1659,c4 e5 Nc3 Nc6 g3 Nf6 Bg2 Bc5 e3 d6 Nge2 Bd7 d4 exd4 exd4 Bb6 O-O O-O d5 Ne5 b3 Qc8 Bg5 Nfg4 Bf4 Ng6 h3 Nxf4 Nxf4 Nf6 Kh2 Re8 Qf3 Bd4 Rac1 c6 Qd3 cxd5 Qxd4 dxc4 Ncd5 Nxd5 Nxd5 Bc6 Qxc4 Bxd5 Qxd5 Re5 Qxd6 Qxc1 Rxc1,A25,4,English Opening: King's English Variation |  Reversed Closed Sicilian,English Opening,,King's English Variation
18607,TRUE,32,Resign,Black,10+0,saladrocket,1746,anakgreget,1645,d4 d5 c4 dxc4 Nc3 Nf6 e4 Nc6 d5 Na5 Qa4+ Bd7 Qxa5 e5 dxe6 Bxe6 Nf3 b6 Qa4+ Bd7 Qxc4 Bc5 Bg5 O-O Bxf6 Qxf6 Nd5 Qxb2 Qc1 Qxf2+ Kd1 Ba4+,D20,4,Queen's Gambit Accepted,Queen's Gambit,Accepted,
18608,TRUE,62,Mate,Black,10+0,anakgreget,1655,chhaand,1673,e4 e6 Nf3 d5 exd5 Nf6 Nc3 Nxd5 Nxd5 Qxd5 d4 c5 Be2 a6 O-O Nc6 c3 cxd4 cxd4 Nxd4 Qa4+ Nc6 Rd1 Qa5 Qh4 Be7 Bg5 Bxg5 Nxg5 h6 Nxe6 Bxe6 h3 O-O a3 Qe5 Re1 Qxb2 Rab1 Qxa3 Rxb7 Rab8 Rc7 Qd6 Rxc6 Qxc6 Bh5 a5 Bf3 Qc3 Re3 Qc1+ Kh2 Rb4 Qe7 Rb6 Ra3 Qf4+ Kg1 Rb1+ Bd1 Rxd1#,C00,3,French Defense: Knight Variation,French Defense,,Knight Variation
18609,TRUE,120,Out of Time,Black,16+0,anakgreget,1667,dgddgd,1659,e4 e5 Nf3 Qf6 Bc4 h6 Nc3 c6 O-O b5 Bb3 a5 a3 a4 Ba2 d6 Re1 Be7 d4 Qg6 dxe5 Bh3 g3 dxe5 Nxe5 Qf6 Qh5 Be6 Bxe6 Qxe6 Nf3 Nf6 Qf5 O-O Bf4 g5 Be5 Qxf5 exf5 Nbd7 Nd4 Nxe5 Rxe5 Bd6 Re3 Bc5 Rd3 Bxd4 Rxd4 c5 Rd6 Ng4 Nxb5 Rab8 c4 h5 Re1 Kg7 Rd5 Rfc8 Nd6 Rc6 Nb5 Nh6 Re7 Kf8 Ree5 f6 Re6 Rxe6 fxe6 Ke7 Rxc5 Kxe6 f4 gxf4 gxf4 Nf5 Kf2 Ng7 h4 Kf7 Kg3 Kg6 Kh3 Re8 Nd6 Re3+ Kg2 Re2+ Kf3 Rxb2 f5+ Kh6 Nf7+ Kh7 Rc8 Nxf5 Rh8+ Kg7 Rxh5 Kxf7 Rxf5 Rb3+ Kg4 Rxa3 h5 Rc3 Ra5 Rxc4+ Kh3 Kg7 Kg3 Kh6 Ra6 Kg5 Ra5+ f5 h6 Kxh6,C40,4,King's Pawn Game: McConnell Defense,King's Pawn Game,,McConnell Defense
18610,TRUE,49,Mate,White,15+0,anakgreget,1654,bulat2009,1693,e4 c5 Nf3 Nc6 Bc4 d6 Nc3 Bd7 d4 cxd4 Nxd4 Nxd4 Qxd4 Nf6 Bg5 e5 Qd3 Be6 Bb5+ Bd7 O-O a6 Ba4 b5 Bb3 Be6 Bxe6 fxe6 Rad1 Qc7 Qf3 Be7 Rd3 O-O Qh3 Rad8 Rg3 Kh8 Qxe6 Nh5 Bxe7 Nxg3 hxg3 Rfe8 Nd5 Qxc2 Nf6 gxf6 Bxf6#,B30,4,Sicilian Defense: Old Sicilian,Sicilian Defense,,Old Sicilian
18611,TRUE,77,Out of Time,White,10+0,monged01,1748,anakgreget,1671,e4 e5 Nf3 Nc6 Nc3 Nf6 Bb5 a6 Bxc6 dxc6 Nxe5 Qd4 Nf3 Qe5 d4 Qa5 Bd2 Bb4 a3 Bxc3 Bxc3 Qh5 h3 O-O e5 Re8 Qe2 Bg4 O-O-O Bd7 g4 Qg6 Kb1 h6 Bd2 b6 Nh4 Qh7 Qf3 Nd5 Nf5 Ne7 Nxe7+ Rxe7 h4 Rd8 g5 h5 Qe2 Bg4 f3 Bf5 Rc1 Rxd4 Rhd1 b5 Bb4 Red7 Rxd4 Rxd4 Qe3 Rc4 Bc3 Rxh4 Qa7 Qg6 Qxc7 Rh2 Qd8+ Kh7 Qd1 Qxg5 Ka1 Qg6 Bd2 Bxc2 Rxc2,C48,9,Four Knights Game: Ranken Variation,Four Knights Game,,Ranken Variation
18612,FALSE,35,Mate,White,13+0,anakgreget,1671,madleotindas,1500,e4 e5 Nf3 c6 Nc3 Bc5 Bc4 Nf6 h3 Qa5 O-O Nh5 Nxe5 b5 Qxh5 g6 Bxf7+ Kf8 Qh6+ Ke7 Qg5+ Kf8 Nxg6+ hxg6 Bxg6 Be7 Qf5+ Kg7 Qf7+ Kh6 d4+ Bg5 Bh5 Qd8 Qg6#,C40,4,King's Pawn Game: Gunderam Gambit,King's Pawn Game,,Gunderam Gambit
18613,FALSE,14,Resign,Black,13+0,anakgreget,1671,madleotindas,1500,e4 e5 Nf3 Qh4 Nxe5 Qxe4+ Qe2 Qxc2 Ng6+ Be7 Nxh8 Qxc1+ Qd1 Qxb2,C40,3,King's Knight Opening,King's Knight Opening,,
18614,TRUE,11,Resign,White,17+0,anakgreget,1681,mohammadreza_n,1738,e4 c5 Nc3 g6 Nf3 d6 d4 cxd4 Qxd4 Nc6 Qxh8,B23,3,Sicilian Defense: Closed Variation,Sicilian Defense,,Closed Variation
18615,TRUE,91,Resign,White,15+0,omarfonseca,1731,anakgreget,1691,e4 e5 Bc4 Nf6 d3 Nc6 Bg5 Be7 Nf3 h6 Be3 O-O a3 d6 h3 Bd7 Nc3 Re8 Qd2 Nh7 Bxh6 gxh6 Qxh6 Bg5 Qg6+ Kh8 Qxf7 Re7 Nxg5 Nxg5 Qh5+ Rh7 Qe2 Nd4 Qd2 c6 O-O-O b5 Ba2 Qf6 h4 Nge6 g4 Rxh4 g5 Qxg5 Qxg5 Nxg5 Rxh4+ Kg7 Rg1 Nf3 Rh5 Kg6 Rhxg5+ Nxg5 d4 exd4 Ne2 c5 f4 Kf6 fxg5+ Kg7 g6 Re8 Bd5 Be6 Nf4 Bxd5 exd5 Re4 Ne6+ Kg8 g7 c4 Rf1 Rg4 Rf8+ Kh7 Rh8+ Kg6 g8=Q+ Kf5 Qh7+ Rg6 Qh5+ Kf6 Rf8+ Ke7 Qxg6,C24,4,Bishop's Opening: Berlin Defense,Bishop's Opening,,Berlin Defense
18616,TRUE,62,Mate,Black,15+0,andreworel,1707,anakgreget,1678,e4 e5 Nf3 Nc6 Be2 Nf6 d3 Bc5 a3 O-O O-O d5 Bg5 h6 Bxf6 Qxf6 exd5 Ne7 c4 Re8 Nbd2 Nf5 Ne4 Qb6 b4 Bd4 c5 Qg6 Nxd4 Nxd4 Bh5 Qf5 h3 Qd7 Bg4 Qd8 Bxc8 Rxc8 d6 cxd6 Nxd6 Qg5 Nxc8 Rxc8 Rb1 Rc6 a4 Rf6 Kh1 Rg6 g3 Rf6 h4 Qf5 Kg2 Nf3 Rb3 Nxh4+ Kh1 Qh3+ Kg1 Qg2#,C44,5,King's Pawn Game: Tayler Opening,King's Pawn Game,,Tayler Opening
18617,TRUE,25,Mate,White,15+0,anakgreget,1663,samat,1790,e4 c5 Nc3 Nc6 Nf3 e6 Bc4 g6 d4 cxd4 Nxd4 Bg7 Ndb5 d5 exd5 exd5 Nxd5 Qa5+ Bd2 Qd8 Ndc7+ Kf8 Bb4+ Nxb4 Qxd8#,B25,4,Sicilian Defense: Closed Variation |  Traditional,Sicilian Defense,,Closed Variation
18618,TRUE,47,Out of Time,White,10+2,ikshoz3,1705,anakgreget,1674,d4 d5 c4 Nf6 Nc3 Nc6 Nf3 Bf5 e3 Bg4 cxd5 Nxd5 Be2 Nxc3 bxc3 g6 h3 Bf5 O-O Bg7 Ba3 O-O Bb5 Qd5 Bxc6 Qxc6 Bxe7 Rfe8 Bb4 a5 Bc5 b6 Ba3 Qxc3 Qc1 Qxc1 Raxc1 Rac8 Rc3 Be4 Nd2 Bd5 Rc2 Bb7 Rfc1 Bc6 Rxc6,D06,4,Queen's Gambit Refused: Marshall Defense,Queen's Gambit,Refused,Marshall Defense
18619,TRUE,58,Resign,Black,10+3,anakgreget,1717,dsalinas,1460,e4 b6 Nf3 Bb7 Nc3 d6 Bc4 e6 O-O Nd7 d3 g6 Bf4 Bg7 Re1 Qe7 Nb5 Qd8 Rb1 a5 Bg5 f6 Be3 Ba6 a4 c6 Nxd6+ Ke7 Nb7 Bxb7 h3 c5 d4 Bxe4 dxc5 bxc5 Bb5 Ra7 Bxc5+ Nxc5 Rxe4 Qxd1+ Rxd1 Nxe4 Nd4 Rc7 Re1 f5 Nc6+ Kf8 c3 Ne7 Nxa5 Nxc3 Rc1 Ne2+ Kf1 Nxc1,B00,2,Owen Defense,Owen Defense,,
18620,TRUE,55,Resign,White,8+0,anakgreget,1712,saray25,1499,e4 d5 exd5 Qxd5 Nc3 Qd8 Be2 e6 Nf3 Be7 d4 Nf6 O-O c6 a3 O-O h3 a6 Be3 b5 b4 a5 Re1 axb4 axb4 Rxa1 Qxa1 Bxb4 Qb2 Bxc3 Qxc3 Ne4 Qa3 Qc7 Bd3 Nd6 Bf4 e5 Bxe5 b4 Qxb4 Na6 Qc4 Be6 Qxa6 Qe7 Qxc6 Nf5 Bxf5 Bxf5 Bd6 Rc8 Qxc8+ Bxc8 Bxe7,B01,4,Scandinavian Defense: Mieses-Kotroc Variation,Scandinavian Defense,,Mieses-Kotroc Variation
18621,TRUE,38,Mate,Black,15+5,anakgreget,1730,lallabiga,1473,e4 e5 Nf3 Nc6 Bc4 Nf6 Ng5 d5 exd5 Nxd5 Qf3 f6 Bxd5 Qe7 Bxc6+ bxc6 Qxc6+ Kd8 Qxa8 fxg5 Qd5+ Ke8 O-O Be6 Qxe5 h5 Re1 Rh6 d4 Rf6 Bxg5 Qb4 Bxf6 gxf6 Qxe6+ Be7 Qxf6 Qxe1#,C57,8,Italian Game: Two Knights Defense |  Knight Attack |  Normal Variation,Italian Game,,Two Knights Defense
18622,TRUE,43,Resign,White,15+0,habib20,1704,anakgreget,1731,e4 e5 Nf3 Nc6 Bb5 a6 Ba4 Nf6 O-O d6 d3 Bd7 Nc3 Be7 Be3 O-O Nh4 Ng4 Nf5 Bxf5 exf5 Nxe3 fxe3 d5 Bb3 d4 Nd5 dxe3 Qe2 Bc5 f6 g6 c3 Re8 Nxe3 e4 d4 Bd6 Ng4 Qd7 Nh6+ Kh8 Nxf7+,C79,10,Ruy Lopez: Morphy Defense |  Steinitz Deferred,Ruy Lopez,,Morphy Defense
18623,TRUE,50,Resign,Black,10+0,tugutov,1801,anakgreget,1717,e4 e5 Nf3 Nc6 Bc4 h6 d4 exd4 Nxd4 Nxd4 Qxd4 Nf6 e5 Nh7 Nc3 d6 exd6 Qxd6 Qe3+ Qe7 Nd5 Qxe3+ Bxe3 Bd6 O-O-O Be6 b3 a6 Rhe1 O-O-O h3 Rhe8 Nf4 Ng5 Nxe6 Nxe6 Bd4 Nxd4 Rxe8 Rxe8 Rxd4 f6 Kd2 Bc5 Rg4 g5 f3 Be3+ Kc3 Bf4,C55,6,Italian Game: Anti-Fried Liver Defense,Italian Game,,Anti-Fried Liver Defense
